donor,event,method,cluster
a_3b_NK.fcs,124893,Leiden,13
a_3b_NK.fcs,125132,Leiden,2
a_3b_NK.fcs,125260,Leiden,4
a_3b_NK.fcs,125277,Leiden,13
a_3b_NK.fcs,125570,Leiden,1
a_3b_NK.fcs,125669,Leiden,0
a_3b_NK.fcs,125709,Leiden,4
a_3b_NK.fcs,126801,Leiden,8
a_3b_NK.fcs,127073,Leiden,3
a_3b_NK.fcs,127442,Leiden,10
a_3b_NK.fcs,127470,Leiden,2
a_3b_NK.fcs,127803,Leiden,1
a_3b_NK.fcs,127943,Leiden,3
a_3b_NK.fcs,127951,Leiden,4
a_3b_NK.fcs,128160,Leiden,13
a_3b_NK.fcs,128428,Leiden,1
a_3b_NK.fcs,128915,Leiden,17
a_3b_NK.fcs,129321,Leiden,3
a_3b_NK.fcs,129362,Leiden,2
a_3b_NK.fcs,129485,Leiden,4
a_3b_NK.fcs,129701,Leiden,4
a_3b_NK.fcs,130076,Leiden,2
a_3b_NK.fcs,130520,Leiden,7
a_3b_NK.fcs,130669,Leiden,2
a_3b_NK.fcs,131111,Leiden,11
a_3b_NK.fcs,131329,Leiden,0
a_3b_NK.fcs,131472,Leiden,1
a_3b_NK.fcs,131727,Leiden,0
a_3b_NK.fcs,132078,Leiden,2
a_3b_NK.fcs,132814,Leiden,0
a_3b_NK.fcs,132848,Leiden,4
a_3b_NK.fcs,132961,Leiden,9
a_3b_NK.fcs,133198,Leiden,7
a_3b_NK.fcs,133302,Leiden,3
a_3b_NK.fcs,133991,Leiden,1
a_3b_NK.fcs,134016,Leiden,13
a_3b_NK.fcs,134168,Leiden,0
a_3b_NK.fcs,134224,Leiden,3
a_3b_NK.fcs,134627,Leiden,4
a_3b_NK.fcs,134818,Leiden,3
a_3b_NK.fcs,134854,Leiden,1
a_3b_NK.fcs,134945,Leiden,2
a_3b_NK.fcs,134998,Leiden,4
a_3b_NK.fcs,135127,Leiden,4
a_3b_NK.fcs,135845,Leiden,4
a_3b_NK.fcs,136557,Leiden,1
a_3b_NK.fcs,136586,Leiden,0
a_3b_NK.fcs,136618,Leiden,4
a_3b_NK.fcs,136672,Leiden,8
a_3b_NK.fcs,136905,Leiden,4
a_3b_NK.fcs,137566,Leiden,1
a_3b_NK.fcs,137978,Leiden,2
a_3b_NK.fcs,138044,Leiden,4
a_3b_NK.fcs,139250,Leiden,0
a_3b_NK.fcs,139309,Leiden,0
a_3b_NK.fcs,139329,Leiden,1
a_3b_NK.fcs,139356,Leiden,0
a_3b_NK.fcs,139556,Leiden,13
a_3b_NK.fcs,139786,Leiden,1
a_3b_NK.fcs,140477,Leiden,1
a_3b_NK.fcs,140496,Leiden,2
a_3b_NK.fcs,140615,Leiden,1
a_3b_NK.fcs,140685,Leiden,0
a_3b_NK.fcs,141564,Leiden,1
a_3b_NK.fcs,141738,Leiden,7
a_3b_NK.fcs,141842,Leiden,1
a_3b_NK.fcs,141982,Leiden,2
a_3b_NK.fcs,142156,Leiden,13
a_3b_NK.fcs,142260,Leiden,2
a_3b_NK.fcs,142527,Leiden,3
a_3b_NK.fcs,142538,Leiden,5
a_3b_NK.fcs,142731,Leiden,2
a_3b_NK.fcs,142780,Leiden,2
a_3b_NK.fcs,142905,Leiden,0
a_3b_NK.fcs,142968,Leiden,2
a_3b_NK.fcs,143077,Leiden,9
a_3b_NK.fcs,143197,Leiden,2
a_3b_NK.fcs,143645,Leiden,2
a_3b_NK.fcs,143854,Leiden,7
a_3b_NK.fcs,144254,Leiden,4
a_3b_NK.fcs,144316,Leiden,3
a_3b_NK.fcs,144334,Leiden,1
a_3b_NK.fcs,144496,Leiden,1
a_3b_NK.fcs,144652,Leiden,3
a_3b_NK.fcs,144739,Leiden,1
a_3b_NK.fcs,144742,Leiden,0
a_3b_NK.fcs,144799,Leiden,6
a_3b_NK.fcs,144839,Leiden,3
a_3b_NK.fcs,144998,Leiden,8
a_3b_NK.fcs,145143,Leiden,0
a_3b_NK.fcs,145403,Leiden,1
a_3b_NK.fcs,145782,Leiden,0
a_3b_NK.fcs,145895,Leiden,17
a_3b_NK.fcs,145934,Leiden,12
a_3b_NK.fcs,145976,Leiden,4
a_3b_NK.fcs,146210,Leiden,2
a_3b_NK.fcs,146290,Leiden,11
a_3b_NK.fcs,146396,Leiden,2
a_3b_NK.fcs,146632,Leiden,1
a_3b_NK.fcs,146736,Leiden,2
a_3b_NK.fcs,147033,Leiden,2
a_3b_NK.fcs,147258,Leiden,11
a_3b_NK.fcs,147304,Leiden,2
a_3b_NK.fcs,147700,Leiden,1
a_3b_NK.fcs,147754,Leiden,3
a_3b_NK.fcs,147801,Leiden,4
a_3b_NK.fcs,147991,Leiden,2
a_3b_NK.fcs,148236,Leiden,1
a_3b_NK.fcs,148272,Leiden,6
a_3b_NK.fcs,148718,Leiden,14
a_3b_NK.fcs,149160,Leiden,1
a_3b_NK.fcs,149175,Leiden,4
a_3b_NK.fcs,149662,Leiden,0
a_3b_NK.fcs,149984,Leiden,4
a_3b_NK.fcs,150120,Leiden,2
a_3b_NK.fcs,150133,Leiden,0
a_3b_NK.fcs,150564,Leiden,0
a_3b_NK.fcs,151117,Leiden,10
a_3b_NK.fcs,151357,Leiden,0
a_3b_NK.fcs,151360,Leiden,1
a_3b_NK.fcs,151371,Leiden,4
a_3b_NK.fcs,151440,Leiden,1
a_3b_NK.fcs,151642,Leiden,3
a_3b_NK.fcs,151883,Leiden,6
a_3b_NK.fcs,152630,Leiden,4
a_3b_NK.fcs,153265,Leiden,8
a_3b_NK.fcs,153286,Leiden,13
a_3b_NK.fcs,153639,Leiden,1
a_3b_NK.fcs,153780,Leiden,1
a_3b_NK.fcs,154271,Leiden,2
a_3b_NK.fcs,154436,Leiden,4
a_3b_NK.fcs,154545,Leiden,0
a_3b_NK.fcs,154699,Leiden,2
a_3b_NK.fcs,154869,Leiden,1
a_3b_NK.fcs,155317,Leiden,17
a_3b_NK.fcs,156082,Leiden,3
a_3b_NK.fcs,156146,Leiden,0
a_3b_NK.fcs,156285,Leiden,0
a_3b_NK.fcs,156482,Leiden,3
a_3b_NK.fcs,156518,Leiden,4
a_3b_NK.fcs,156792,Leiden,0
a_3b_NK.fcs,156821,Leiden,1
a_3b_NK.fcs,157696,Leiden,1
a_3b_NK.fcs,157920,Leiden,0
a_3b_NK.fcs,157969,Leiden,2
a_3b_NK.fcs,158316,Leiden,1
a_3b_NK.fcs,158363,Leiden,7
a_3b_NK.fcs,158696,Leiden,11
a_3b_NK.fcs,158851,Leiden,3
a_3b_NK.fcs,158911,Leiden,0
a_3b_NK.fcs,159005,Leiden,13
a_3b_NK.fcs,159156,Leiden,2
a_3b_NK.fcs,159189,Leiden,7
a_3b_NK.fcs,159291,Leiden,0
a_3b_NK.fcs,159810,Leiden,0
a_3b_NK.fcs,159900,Leiden,1
a_3b_NK.fcs,160103,Leiden,0
a_3b_NK.fcs,160560,Leiden,4
a_3b_NK.fcs,160652,Leiden,8
a_3b_NK.fcs,160816,Leiden,3
a_3b_NK.fcs,161033,Leiden,1
a_3b_NK.fcs,161043,Leiden,0
a_3b_NK.fcs,161865,Leiden,11
a_3b_NK.fcs,161943,Leiden,11
a_3b_NK.fcs,162081,Leiden,4
a_3b_NK.fcs,162341,Leiden,0
a_3b_NK.fcs,162373,Leiden,0
a_3b_NK.fcs,162440,Leiden,11
a_3b_NK.fcs,162495,Leiden,4
a_3b_NK.fcs,163023,Leiden,2
a_3b_NK.fcs,163098,Leiden,6
a_3b_NK.fcs,163166,Leiden,0
a_3b_NK.fcs,163292,Leiden,4
a_3b_NK.fcs,164102,Leiden,1
a_3b_NK.fcs,165496,Leiden,4
a_3b_NK.fcs,166001,Leiden,4
a_3b_NK.fcs,166064,Leiden,17
a_3b_NK.fcs,166116,Leiden,2
a_3b_NK.fcs,166532,Leiden,15
a_3b_NK.fcs,166738,Leiden,0
a_3b_NK.fcs,167020,Leiden,1
a_3b_NK.fcs,167153,Leiden,2
a_3b_NK.fcs,168040,Leiden,0
a_3b_NK.fcs,168098,Leiden,0
a_3b_NK.fcs,168343,Leiden,6
a_3b_NK.fcs,168652,Leiden,2
a_3b_NK.fcs,168876,Leiden,1
a_3b_NK.fcs,169575,Leiden,2
a_3b_NK.fcs,169653,Leiden,12
a_3b_NK.fcs,169743,Leiden,8
a_3b_NK.fcs,170061,Leiden,2
a_3b_NK.fcs,170287,Leiden,11
a_3b_NK.fcs,170526,Leiden,17
a_3b_NK.fcs,170738,Leiden,1
a_3b_NK.fcs,170741,Leiden,12
a_3b_NK.fcs,170948,Leiden,2
a_3b_NK.fcs,170996,Leiden,10
a_3b_NK.fcs,171319,Leiden,4
a_3b_NK.fcs,171441,Leiden,6
a_3b_NK.fcs,171616,Leiden,4
a_3b_NK.fcs,171689,Leiden,3
a_3b_NK.fcs,171699,Leiden,4
a_3b_NK.fcs,171731,Leiden,2
a_3b_NK.fcs,171734,Leiden,2
a_3b_NK.fcs,171951,Leiden,15
a_3b_NK.fcs,172202,Leiden,4
a_3b_NK.fcs,172346,Leiden,0
a_3b_NK.fcs,172361,Leiden,4
a_3b_NK.fcs,172365,Leiden,1
a_3b_NK.fcs,172411,Leiden,4
a_3b_NK.fcs,172502,Leiden,14
a_3b_NK.fcs,172631,Leiden,1
a_3b_NK.fcs,172830,Leiden,2
a_3b_NK.fcs,173111,Leiden,4
a_3b_NK.fcs,173116,Leiden,1
a_3b_NK.fcs,173320,Leiden,8
a_3b_NK.fcs,173441,Leiden,11
a_3b_NK.fcs,173661,Leiden,1
a_3b_NK.fcs,173707,Leiden,1
a_3b_NK.fcs,173839,Leiden,1
a_3b_NK.fcs,173928,Leiden,3
a_3b_NK.fcs,173982,Leiden,4
a_3b_NK.fcs,174252,Leiden,1
a_3b_NK.fcs,174552,Leiden,2
a_3b_NK.fcs,174729,Leiden,4
a_3b_NK.fcs,174827,Leiden,2
a_3b_NK.fcs,174862,Leiden,10
a_3b_NK.fcs,175109,Leiden,14
a_3b_NK.fcs,175266,Leiden,0
a_3b_NK.fcs,175282,Leiden,4
a_3b_NK.fcs,175718,Leiden,1
a_3b_NK.fcs,175914,Leiden,14
a_3b_NK.fcs,176225,Leiden,6
a_3b_NK.fcs,176439,Leiden,1
a_3b_NK.fcs,176629,Leiden,3
a_3b_NK.fcs,177026,Leiden,3
a_3b_NK.fcs,177397,Leiden,1
a_3b_NK.fcs,177418,Leiden,12
a_3b_NK.fcs,178120,Leiden,7
a_3b_NK.fcs,178343,Leiden,2
a_3b_NK.fcs,178574,Leiden,2
a_3b_NK.fcs,178600,Leiden,4
a_3b_NK.fcs,178726,Leiden,1
a_3b_NK.fcs,178858,Leiden,6
a_3b_NK.fcs,178920,Leiden,8
a_3b_NK.fcs,178982,Leiden,1
a_3b_NK.fcs,179131,Leiden,2
a_3b_NK.fcs,179480,Leiden,8
a_3b_NK.fcs,179622,Leiden,3
a_3b_NK.fcs,179669,Leiden,2
a_3b_NK.fcs,179762,Leiden,3
a_3b_NK.fcs,180057,Leiden,2
a_3b_NK.fcs,180408,Leiden,3
a_3b_NK.fcs,180534,Leiden,8
a_3b_NK.fcs,180695,Leiden,0
a_3b_NK.fcs,181022,Leiden,8
a_3b_NK.fcs,181297,Leiden,7
a_3b_NK.fcs,181370,Leiden,0
a_3b_NK.fcs,181543,Leiden,3
a_3b_NK.fcs,181641,Leiden,1
a_3b_NK.fcs,181883,Leiden,4
a_3b_NK.fcs,181921,Leiden,16
a_3b_NK.fcs,181948,Leiden,7
a_3b_NK.fcs,182196,Leiden,1
a_3b_NK.fcs,182329,Leiden,2
a_3b_NK.fcs,182521,Leiden,11
a_3b_NK.fcs,182644,Leiden,2
a_3b_NK.fcs,182755,Leiden,10
a_3b_NK.fcs,183027,Leiden,11
a_3b_NK.fcs,183444,Leiden,1
a_3b_NK.fcs,183496,Leiden,2
a_3b_NK.fcs,183580,Leiden,8
a_3b_NK.fcs,184159,Leiden,11
a_3b_NK.fcs,184441,Leiden,0
a_3b_NK.fcs,184827,Leiden,4
a_3b_NK.fcs,184829,Leiden,1
a_3b_NK.fcs,185257,Leiden,2
a_3b_NK.fcs,185661,Leiden,3
a_3b_NK.fcs,185744,Leiden,0
a_3b_NK.fcs,185991,Leiden,7
a_3b_NK.fcs,186434,Leiden,2
a_3b_NK.fcs,186914,Leiden,2
a_3b_NK.fcs,187001,Leiden,0
a_3b_NK.fcs,187028,Leiden,1
a_3b_NK.fcs,187240,Leiden,2
a_3b_NK.fcs,187379,Leiden,2
a_3b_NK.fcs,187403,Leiden,2
a_3b_NK.fcs,187439,Leiden,0
a_3b_NK.fcs,187502,Leiden,11
a_3b_NK.fcs,187623,Leiden,12
a_3b_NK.fcs,187642,Leiden,0
a_3b_NK.fcs,187737,Leiden,4
a_3b_NK.fcs,187839,Leiden,17
a_3b_NK.fcs,188307,Leiden,2
a_3b_NK.fcs,188421,Leiden,0
a_3b_NK.fcs,188575,Leiden,3
a_3b_NK.fcs,188686,Leiden,6
a_3b_NK.fcs,188693,Leiden,3
a_3b_NK.fcs,189425,Leiden,4
a_3b_NK.fcs,189551,Leiden,0
a_3b_NK.fcs,189769,Leiden,2
a_3b_NK.fcs,189806,Leiden,0
a_3b_NK.fcs,190623,Leiden,1
a_3b_NK.fcs,190698,Leiden,9
a_3b_NK.fcs,190815,Leiden,2
a_3b_NK.fcs,190936,Leiden,2
a_3b_NK.fcs,191106,Leiden,0
a_3b_NK.fcs,191157,Leiden,8
a_3b_NK.fcs,191259,Leiden,17
a_3b_NK.fcs,191669,Leiden,0
a_3b_NK.fcs,191781,Leiden,4
a_3b_NK.fcs,192012,Leiden,11
a_3b_NK.fcs,192208,Leiden,3
a_3b_NK.fcs,192304,Leiden,0
a_3b_NK.fcs,192466,Leiden,1
a_3b_NK.fcs,192723,Leiden,2
a_3b_NK.fcs,192755,Leiden,0
a_3b_NK.fcs,192783,Leiden,6
a_3b_NK.fcs,192964,Leiden,7
a_3b_NK.fcs,193320,Leiden,13
a_3b_NK.fcs,193346,Leiden,14
a_3b_NK.fcs,193476,Leiden,7
a_3b_NK.fcs,193548,Leiden,14
a_3b_NK.fcs,193627,Leiden,10
a_3b_NK.fcs,194001,Leiden,1
a_3b_NK.fcs,194176,Leiden,8
a_3b_NK.fcs,194190,Leiden,2
a_3b_NK.fcs,194417,Leiden,11
a_3b_NK.fcs,194478,Leiden,1
a_3b_NK.fcs,194515,Leiden,0
a_3b_NK.fcs,194627,Leiden,1
a_3b_NK.fcs,194708,Leiden,1
a_3b_NK.fcs,194862,Leiden,1
a_3b_NK.fcs,195612,Leiden,13
a_3b_NK.fcs,195776,Leiden,16
a_3b_NK.fcs,196307,Leiden,7
a_3b_NK.fcs,196397,Leiden,4
a_3b_NK.fcs,196490,Leiden,7
a_3b_NK.fcs,197068,Leiden,4
a_3b_NK.fcs,197223,Leiden,12
a_3b_NK.fcs,197539,Leiden,1
a_3b_NK.fcs,197561,Leiden,0
a_3b_NK.fcs,199469,Leiden,2
a_3b_NK.fcs,199499,Leiden,3
a_3b_NK.fcs,199886,Leiden,0
a_3b_NK.fcs,200021,Leiden,2
a_3b_NK.fcs,200058,Leiden,11
a_3b_NK.fcs,200153,Leiden,5
a_3b_NK.fcs,200262,Leiden,12
a_3b_NK.fcs,200312,Leiden,4
a_3b_NK.fcs,200364,Leiden,1
a_3b_NK.fcs,200531,Leiden,13
a_3b_NK.fcs,200537,Leiden,2
a_3b_NK.fcs,200553,Leiden,0
a_3b_NK.fcs,201218,Leiden,2
a_3b_NK.fcs,201320,Leiden,1
a_3b_NK.fcs,201830,Leiden,4
a_3b_NK.fcs,202486,Leiden,7
a_3b_NK.fcs,202610,Leiden,6
a_3b_NK.fcs,203038,Leiden,8
a_3b_NK.fcs,203257,Leiden,4
a_3b_NK.fcs,203476,Leiden,6
a_3b_NK.fcs,203589,Leiden,3
a_3b_NK.fcs,203734,Leiden,0
a_3b_NK.fcs,203841,Leiden,4
a_3b_NK.fcs,203881,Leiden,3
a_3b_NK.fcs,203894,Leiden,5
a_3b_NK.fcs,204040,Leiden,15
a_3b_NK.fcs,204454,Leiden,17
a_3b_NK.fcs,204585,Leiden,1
a_3b_NK.fcs,204795,Leiden,0
a_3b_NK.fcs,204826,Leiden,3
a_3b_NK.fcs,204856,Leiden,1
a_3b_NK.fcs,205319,Leiden,12
a_3b_NK.fcs,205329,Leiden,1
a_3b_NK.fcs,205666,Leiden,3
a_3b_NK.fcs,206048,Leiden,7
a_3b_NK.fcs,206188,Leiden,5
a_3b_NK.fcs,206189,Leiden,2
a_3b_NK.fcs,206309,Leiden,1
a_3b_NK.fcs,206465,Leiden,0
a_3b_NK.fcs,206484,Leiden,2
a_3b_NK.fcs,206506,Leiden,7
a_3b_NK.fcs,206517,Leiden,2
a_3b_NK.fcs,206631,Leiden,4
a_3b_NK.fcs,206647,Leiden,1
a_3b_NK.fcs,207248,Leiden,13
a_3b_NK.fcs,207338,Leiden,1
a_3b_NK.fcs,207559,Leiden,3
a_3b_NK.fcs,207634,Leiden,4
a_3b_NK.fcs,208029,Leiden,15
a_3b_NK.fcs,208160,Leiden,8
a_3b_NK.fcs,208316,Leiden,13
a_3b_NK.fcs,208409,Leiden,11
a_3b_NK.fcs,208457,Leiden,0
a_3b_NK.fcs,208859,Leiden,2
a_3b_NK.fcs,209352,Leiden,0
a_3b_NK.fcs,209906,Leiden,1
a_3b_NK.fcs,210019,Leiden,6
a_3b_NK.fcs,210631,Leiden,1
a_3b_NK.fcs,210658,Leiden,0
a_3b_NK.fcs,210855,Leiden,1
a_3b_NK.fcs,211137,Leiden,4
a_3b_NK.fcs,211251,Leiden,4
a_3b_NK.fcs,211384,Leiden,4
a_3b_NK.fcs,211431,Leiden,1
a_3b_NK.fcs,211560,Leiden,1
a_3b_NK.fcs,211747,Leiden,4
a_3b_NK.fcs,211830,Leiden,0
a_3b_NK.fcs,211840,Leiden,8
a_3b_NK.fcs,211969,Leiden,1
a_3b_NK.fcs,213222,Leiden,1
a_3b_NK.fcs,213447,Leiden,6
a_3b_NK.fcs,213583,Leiden,7
a_3b_NK.fcs,213772,Leiden,1
a_3b_NK.fcs,213801,Leiden,6
a_3b_NK.fcs,213806,Leiden,0
a_3b_NK.fcs,213828,Leiden,4
a_3b_NK.fcs,214458,Leiden,1
a_3b_NK.fcs,214630,Leiden,2
a_3b_NK.fcs,215162,Leiden,1
a_3b_NK.fcs,215376,Leiden,0
a_3b_NK.fcs,215590,Leiden,1
a_3b_NK.fcs,215638,Leiden,2
a_3b_NK.fcs,215871,Leiden,4
a_3b_NK.fcs,215928,Leiden,2
a_4a_NK.fcs,15,Leiden,2
a_4a_NK.fcs,470,Leiden,3
a_4a_NK.fcs,956,Leiden,1
a_4a_NK.fcs,1806,Leiden,0
a_4a_NK.fcs,1977,Leiden,0
a_4a_NK.fcs,2880,Leiden,4
a_4a_NK.fcs,3138,Leiden,1
a_4a_NK.fcs,3243,Leiden,13
a_4a_NK.fcs,4040,Leiden,0
a_4a_NK.fcs,4304,Leiden,2
a_4a_NK.fcs,4554,Leiden,0
a_4a_NK.fcs,5002,Leiden,11
a_4a_NK.fcs,5534,Leiden,5
a_4a_NK.fcs,6073,Leiden,1
a_4a_NK.fcs,6268,Leiden,5
a_4a_NK.fcs,6315,Leiden,3
a_4a_NK.fcs,6651,Leiden,1
a_4a_NK.fcs,7033,Leiden,3
a_4a_NK.fcs,7264,Leiden,8
a_4a_NK.fcs,7430,Leiden,14
a_4a_NK.fcs,7984,Leiden,6
a_4a_NK.fcs,8184,Leiden,3
a_4a_NK.fcs,8388,Leiden,2
a_4a_NK.fcs,8807,Leiden,6
a_4a_NK.fcs,8908,Leiden,17
a_4a_NK.fcs,8964,Leiden,3
a_4a_NK.fcs,9096,Leiden,3
a_4a_NK.fcs,9809,Leiden,2
a_4a_NK.fcs,10084,Leiden,6
a_4a_NK.fcs,10228,Leiden,4
a_4a_NK.fcs,10445,Leiden,4
a_4a_NK.fcs,10476,Leiden,3
a_4a_NK.fcs,10667,Leiden,1
a_4a_NK.fcs,10867,Leiden,14
a_4a_NK.fcs,11021,Leiden,2
a_4a_NK.fcs,11206,Leiden,4
a_4a_NK.fcs,11617,Leiden,7
a_4a_NK.fcs,12368,Leiden,15
a_4a_NK.fcs,12391,Leiden,5
a_4a_NK.fcs,12486,Leiden,9
a_4a_NK.fcs,12578,Leiden,5
a_4a_NK.fcs,13450,Leiden,9
a_4a_NK.fcs,13529,Leiden,4
a_4a_NK.fcs,13931,Leiden,2
a_4a_NK.fcs,14309,Leiden,4
a_4a_NK.fcs,14657,Leiden,3
a_4a_NK.fcs,14806,Leiden,15
a_4a_NK.fcs,15039,Leiden,15
a_4a_NK.fcs,15412,Leiden,2
a_4a_NK.fcs,15455,Leiden,8
a_4a_NK.fcs,15707,Leiden,16
a_4a_NK.fcs,15758,Leiden,2
a_4a_NK.fcs,16050,Leiden,3
a_4a_NK.fcs,16831,Leiden,0
a_4a_NK.fcs,17708,Leiden,4
a_4a_NK.fcs,18495,Leiden,10
a_4a_NK.fcs,19105,Leiden,1
a_4a_NK.fcs,19559,Leiden,0
a_4a_NK.fcs,20628,Leiden,1
a_4a_NK.fcs,21157,Leiden,10
a_4a_NK.fcs,21197,Leiden,7
a_4a_NK.fcs,21466,Leiden,6
a_4a_NK.fcs,21872,Leiden,1
a_4a_NK.fcs,22006,Leiden,4
a_4a_NK.fcs,22366,Leiden,7
a_4a_NK.fcs,22379,Leiden,15
a_4a_NK.fcs,22435,Leiden,7
a_4a_NK.fcs,22514,Leiden,0
a_4a_NK.fcs,22755,Leiden,7
a_4a_NK.fcs,22799,Leiden,4
a_4a_NK.fcs,22924,Leiden,1
a_4a_NK.fcs,23040,Leiden,4
a_4a_NK.fcs,23225,Leiden,1
a_4a_NK.fcs,23394,Leiden,11
a_4a_NK.fcs,23504,Leiden,4
a_4a_NK.fcs,23612,Leiden,15
a_4a_NK.fcs,23658,Leiden,0
a_4a_NK.fcs,24095,Leiden,14
a_4a_NK.fcs,24919,Leiden,10
a_4a_NK.fcs,25164,Leiden,9
a_4a_NK.fcs,25617,Leiden,0
a_4a_NK.fcs,25982,Leiden,3
a_4a_NK.fcs,26137,Leiden,2
a_4a_NK.fcs,26633,Leiden,2
a_4a_NK.fcs,26719,Leiden,11
a_4a_NK.fcs,26917,Leiden,3
a_4a_NK.fcs,27179,Leiden,11
a_4a_NK.fcs,27201,Leiden,14
a_4a_NK.fcs,27388,Leiden,1
a_4a_NK.fcs,28383,Leiden,11
a_4a_NK.fcs,29588,Leiden,1
a_4a_NK.fcs,29662,Leiden,0
a_4a_NK.fcs,29768,Leiden,4
a_4a_NK.fcs,30201,Leiden,10
a_4a_NK.fcs,30225,Leiden,7
a_4a_NK.fcs,30370,Leiden,1
a_4a_NK.fcs,30652,Leiden,3
a_4a_NK.fcs,31300,Leiden,2
a_4a_NK.fcs,31381,Leiden,3
a_4a_NK.fcs,31520,Leiden,8
a_4a_NK.fcs,31595,Leiden,11
a_4a_NK.fcs,31618,Leiden,2
a_4a_NK.fcs,31698,Leiden,15
a_4a_NK.fcs,32435,Leiden,0
a_4a_NK.fcs,32598,Leiden,14
a_4a_NK.fcs,33531,Leiden,13
a_4a_NK.fcs,33542,Leiden,4
a_4a_NK.fcs,33805,Leiden,16
a_4a_NK.fcs,34222,Leiden,7
a_4a_NK.fcs,34541,Leiden,0
a_4a_NK.fcs,34550,Leiden,1
a_4a_NK.fcs,34786,Leiden,5
a_4a_NK.fcs,36322,Leiden,9
a_4a_NK.fcs,37625,Leiden,0
a_4a_NK.fcs,38001,Leiden,4
a_4a_NK.fcs,38112,Leiden,3
a_4a_NK.fcs,38485,Leiden,3
a_4a_NK.fcs,38740,Leiden,5
a_4a_NK.fcs,38854,Leiden,0
a_4a_NK.fcs,38997,Leiden,7
a_4a_NK.fcs,39090,Leiden,11
a_4a_NK.fcs,39244,Leiden,4
a_4a_NK.fcs,39267,Leiden,1
a_4a_NK.fcs,39442,Leiden,7
a_4a_NK.fcs,39500,Leiden,8
a_4a_NK.fcs,39900,Leiden,1
a_4a_NK.fcs,39931,Leiden,3
a_4a_NK.fcs,40641,Leiden,13
a_4a_NK.fcs,40923,Leiden,3
a_4a_NK.fcs,40943,Leiden,8
a_4a_NK.fcs,41235,Leiden,4
a_4a_NK.fcs,41539,Leiden,10
a_4a_NK.fcs,42238,Leiden,10
a_4a_NK.fcs,42510,Leiden,1
a_4a_NK.fcs,42675,Leiden,1
a_4a_NK.fcs,42934,Leiden,10
a_4a_NK.fcs,42951,Leiden,1
a_4a_NK.fcs,42973,Leiden,4
a_4a_NK.fcs,43825,Leiden,11
a_4a_NK.fcs,43894,Leiden,0
a_4a_NK.fcs,43956,Leiden,1
a_4a_NK.fcs,44028,Leiden,0
a_4a_NK.fcs,44338,Leiden,7
a_4a_NK.fcs,44629,Leiden,0
a_4a_NK.fcs,44762,Leiden,11
a_4a_NK.fcs,45232,Leiden,1
a_4a_NK.fcs,45503,Leiden,8
a_4a_NK.fcs,45668,Leiden,2
a_4a_NK.fcs,46317,Leiden,2
a_4a_NK.fcs,47247,Leiden,6
a_4a_NK.fcs,47418,Leiden,3
a_4a_NK.fcs,47927,Leiden,9
a_4a_NK.fcs,48435,Leiden,0
a_4a_NK.fcs,49558,Leiden,4
a_4a_NK.fcs,50258,Leiden,13
a_4a_NK.fcs,51225,Leiden,4
a_4a_NK.fcs,51274,Leiden,1
a_4a_NK.fcs,51439,Leiden,6
a_4a_NK.fcs,51465,Leiden,6
a_4a_NK.fcs,51958,Leiden,14
a_4a_NK.fcs,52525,Leiden,17
a_4a_NK.fcs,52601,Leiden,7
a_4a_NK.fcs,53501,Leiden,11
a_4a_NK.fcs,53684,Leiden,0
a_4a_NK.fcs,53902,Leiden,10
a_4a_NK.fcs,54174,Leiden,3
a_4a_NK.fcs,54414,Leiden,2
a_4a_NK.fcs,54556,Leiden,9
a_4a_NK.fcs,54581,Leiden,4
a_4a_NK.fcs,54655,Leiden,0
a_4a_NK.fcs,54777,Leiden,0
a_4a_NK.fcs,55205,Leiden,5
a_4a_NK.fcs,56254,Leiden,0
a_4a_NK.fcs,56295,Leiden,2
a_4a_NK.fcs,56602,Leiden,4
a_4a_NK.fcs,56775,Leiden,7
a_4a_NK.fcs,57049,Leiden,0
a_4a_NK.fcs,57680,Leiden,1
a_4a_NK.fcs,58476,Leiden,17
a_4a_NK.fcs,58731,Leiden,4
a_4a_NK.fcs,59189,Leiden,1
a_4a_NK.fcs,59216,Leiden,2
a_4a_NK.fcs,59543,Leiden,0
a_4a_NK.fcs,60512,Leiden,0
a_4a_NK.fcs,61498,Leiden,16
a_4a_NK.fcs,61619,Leiden,2
a_4a_NK.fcs,61778,Leiden,0
a_4a_NK.fcs,61921,Leiden,3
a_4a_NK.fcs,61975,Leiden,11
a_4a_NK.fcs,61981,Leiden,3
a_4a_NK.fcs,61991,Leiden,1
a_4a_NK.fcs,62049,Leiden,0
a_4a_NK.fcs,62339,Leiden,11
a_4a_NK.fcs,62494,Leiden,4
a_4a_NK.fcs,62793,Leiden,0
a_4a_NK.fcs,63475,Leiden,4
a_4a_NK.fcs,63922,Leiden,0
a_4a_NK.fcs,64613,Leiden,9
a_4a_NK.fcs,64760,Leiden,0
a_4a_NK.fcs,64804,Leiden,7
a_4a_NK.fcs,64840,Leiden,7
a_4a_NK.fcs,65174,Leiden,2
a_4a_NK.fcs,65287,Leiden,1
a_4a_NK.fcs,65355,Leiden,3
a_4a_NK.fcs,65454,Leiden,0
a_4a_NK.fcs,66360,Leiden,2
a_4a_NK.fcs,66792,Leiden,0
a_4a_NK.fcs,66983,Leiden,14
a_4a_NK.fcs,67628,Leiden,0
a_4a_NK.fcs,67767,Leiden,1
