cell_id,sample_id,event_index,component_1,component_2,n_test_models,positive_count,negative_count,positive_frequency,negative_frequency
gated_alive:a_010:105901,a_010,105901,3.5072875022888184,37.75360870361328,11,0,0,0.0,0.0
gated_alive:a_010:106094,a_010,106094,-39.41629409790039,35.03108596801758,11,0,0,0.0,0.0
gated_alive:a_010:106102,a_010,106102,-44.83102035522461,51.41797637939453,11,0,0,0.0,0.0
gated_alive:a_010:106283,a_010,106283,-28.539230346679688,-11.912036895751953,11,0,0,0.0,0.0
gated_alive:a_010:106330,a_010,106330,-55.671897888183594,38.16698455810547,11,0,0,0.0,0.0
gated_alive:a_010:106656,a_010,106656,-42.611045837402344,41.33720779418945,11,0,0,0.0,0.0
gated_alive:a_010:106706,a_010,106706,19.6251163482666,-39.7196044921875,11,0,0,0.0,0.0
gated_alive:a_010:106790,a_010,106790,-51.478336334228516,15.056105613708496,11,0,0,0.0,0.0
gated_alive:a_010:106950,a_010,106950,-14.748446464538574,20.218215942382812,11,0,0,0.0,0.0
gated_alive:a_010:107264,a_010,107264,-3.955031633377075,56.185359954833984,11,0,0,0.0,0.0
gated_alive:a_010:107865,a_010,107865,15.089997291564941,-10.993508338928223,11,0,0,0.0,0.0
gated_alive:a_010:107899,a_010,107899,-17.548625946044922,26.094846725463867,11,0,0,0.0,0.0
gated_alive:a_010:107928,a_010,107928,-50.63361358642578,35.70676040649414,11,0,0,0.0,0.0
gated_alive:a_010:108434,a_010,108434,-26.032419204711914,52.54167556762695,11,0,0,0.0,0.0
gated_alive:a_010:108607,a_010,108607,-6.231088638305664,39.27565383911133,11,0,0,0.0,0.0
gated_alive:a_010:108915,a_010,108915,24.61235809326172,-37.56057357788086,11,0,0,0.0,0.0
gated_alive:a_010:109171,a_010,109171,1.1094496250152588,-27.62820053100586,11,0,0,0.0,0.0
gated_alive:a_010:109505,a_010,109505,-38.006202697753906,32.04361343383789,11,0,0,0.0,0.0
gated_alive:a_010:109744,a_010,109744,-0.26413458585739136,-62.223506927490234,11,0,0,0.0,0.0
gated_alive:a_010:110193,a_010,110193,-12.568093299865723,-18.44691276550293,11,0,0,0.0,0.0
gated_alive:a_010:110473,a_010,110473,22.128215789794922,-12.64564323425293,11,0,0,0.0,0.0
gated_alive:a_010:110718,a_010,110718,-23.826271057128906,-25.198740005493164,11,0,0,0.0,0.0
gated_alive:a_010:110770,a_010,110770,-16.11840057373047,55.39024353027344,11,0,0,0.0,0.0
gated_alive:a_010:111255,a_010,111255,-0.39545875787734985,59.46279525756836,11,0,0,0.0,0.0
gated_alive:a_010:111842,a_010,111842,53.92826461791992,-21.97805404663086,11,0,0,0.0,0.0
gated_alive:a_010:111908,a_010,111908,14.501132011413574,-32.830257415771484,11,0,0,0.0,0.0
gated_alive:a_010:112108,a_010,112108,-37.84897994995117,34.61579132080078,11,0,0,0.0,0.0
gated_alive:a_010:112699,a_010,112699,7.899903297424316,-43.38900375366211,11,0,0,0.0,0.0
gated_alive:a_010:113210,a_010,113210,14.84250545501709,-11.41897964477539,11,0,0,0.0,0.0
gated_alive:a_010:113380,a_010,113380,-47.8161506652832,-42.55870056152344,11,0,0,0.0,0.0
gated_alive:a_010:113468,a_010,113468,8.413593292236328,57.993370056152344,11,0,0,0.0,0.0
gated_alive:a_010:113716,a_010,113716,58.646751403808594,29.288555145263672,11,0,0,0.0,0.0
gated_alive:a_010:113757,a_010,113757,-41.1789436340332,34.700950622558594,11,0,0,0.0,0.0
gated_alive:a_010:113787,a_010,113787,-48.919803619384766,35.412559509277344,11,0,0,0.0,0.0
gated_alive:a_010:114092,a_010,114092,11.51384449005127,28.183734893798828,11,0,0,0.0,0.0
gated_alive:a_010:114359,a_010,114359,-26.855031967163086,-24.922029495239258,11,0,0,0.0,0.0
gated_alive:a_010:114602,a_010,114602,-36.759674072265625,-30.687786102294922,11,0,0,0.0,0.0
gated_alive:a_010:115112,a_010,115112,-31.78441619873047,-25.66693115234375,11,0,0,0.0,0.0
gated_alive:a_010:115309,a_010,115309,8.528336524963379,-13.305389404296875,11,0,0,0.0,0.0
gated_alive:a_010:115356,a_010,115356,13.70964527130127,1.0055710077285767,11,0,0,0.0,0.0
gated_alive:a_010:115676,a_010,115676,-49.011871337890625,29.222362518310547,11,0,0,0.0,0.0
gated_alive:a_010:115917,a_010,115917,-9.91361141204834,-45.110477447509766,11,0,0,0.0,0.0
gated_alive:a_010:115980,a_010,115980,-27.75408935546875,-29.98599624633789,11,0,0,0.0,0.0
gated_alive:a_010:116112,a_010,116112,9.66575813293457,43.184566497802734,11,0,0,0.0,0.0
gated_alive:a_010:116179,a_010,116179,-23.23903465270996,-12.233993530273438,11,0,0,0.0,0.0
gated_alive:a_010:116189,a_010,116189,-21.55274772644043,-28.71297836303711,11,0,0,0.0,0.0
gated_alive:a_010:116261,a_010,116261,-15.20699405670166,14.594279289245605,11,0,0,0.0,0.0
gated_alive:a_010:116499,a_010,116499,-52.706512451171875,36.10951614379883,11,0,0,0.0,0.0
gated_alive:a_010:116818,a_010,116818,-47.130638122558594,34.92549514770508,11,0,0,0.0,0.0
gated_alive:a_010:117060,a_010,117060,-21.83488655090332,-17.90327262878418,11,0,0,0.0,0.0
gated_alive:a_010:117577,a_010,117577,11.506691932678223,47.1757698059082,11,0,0,0.0,0.0
gated_alive:a_010:117641,a_010,117641,-12.645071029663086,-16.285114288330078,11,0,0,0.0,0.0
gated_alive:a_010:117849,a_010,117849,14.247467041015625,-12.546306610107422,11,0,0,0.0,0.0
gated_alive:a_010:117889,a_010,117889,55.8879508972168,25.052227020263672,11,1,4,0.09090909090909091,0.36363636363636365
gated_alive:a_010:118485,a_010,118485,55.76893997192383,-9.921963691711426,11,0,0,0.0,0.0
gated_alive:a_010:118924,a_010,118924,-35.67100524902344,-30.484636306762695,11,0,0,0.0,0.0
gated_alive:a_010:119135,a_010,119135,59.271812438964844,30.720094680786133,11,0,0,0.0,0.0
gated_alive:a_010:119347,a_010,119347,-24.986900329589844,23.2282772064209,11,0,0,0.0,0.0
gated_alive:a_010:119366,a_010,119366,-18.1778564453125,-16.069076538085938,11,0,0,0.0,0.0
gated_alive:a_010:119644,a_010,119644,-51.95572280883789,36.34636688232422,11,0,0,0.0,0.0
gated_alive:a_010:119744,a_010,119744,-26.243833541870117,-12.514728546142578,11,0,0,0.0,0.0
gated_alive:a_010:119862,a_010,119862,-54.53996658325195,34.55241394042969,11,0,0,0.0,0.0
gated_alive:a_010:120000,a_010,120000,11.252805709838867,-30.757516860961914,11,0,0,0.0,0.0
gated_alive:a_010:120109,a_010,120109,-0.8143530488014221,-40.98311996459961,11,0,0,0.0,0.0
gated_alive:a_010:120346,a_010,120346,10.545415878295898,-45.29667282104492,11,0,0,0.0,0.0
gated_alive:a_010:121026,a_010,121026,-36.626922607421875,-26.48261070251465,11,0,0,0.0,0.0
gated_alive:a_010:121274,a_010,121274,-34.236785888671875,-33.274044036865234,11,0,0,0.0,0.0
gated_alive:a_010:121513,a_010,121513,-8.033007621765137,31.89678955078125,11,0,0,0.0,0.0
gated_alive:a_010:121721,a_010,121721,6.857922554016113,53.764686584472656,11,0,0,0.0,0.0
gated_alive:a_011:273,a_011,273,-7.7100043296813965,21.17868995666504,11,0,0,0.0,0.0
gated_alive:a_011:781,a_011,781,-29.421924591064453,32.72392272949219,11,0,0,0.0,0.0
gated_alive:a_011:1078,a_011,1078,-7.7054667472839355,41.27479934692383,11,0,0,0.0,0.0
gated_alive:a_011:3504,a_011,3504,24.19512939453125,-18.66929817199707,11,0,1,0.0,0.09090909090909091
gated_alive:a_011:3704,a_011,3704,39.099918365478516,28.814767837524414,11,0,6,0.0,0.5454545454545454
gated_alive:a_011:4159,a_011,4159,20.879533767700195,-39.47878646850586,11,0,0,0.0,0.0
gated_alive:a_011:4364,a_011,4364,25.656068801879883,-21.336700439453125,11,0,0,0.0,0.0
gated_alive:a_011:4472,a_011,4472,-3.682701587677002,47.31571960449219,11,0,0,0.0,0.0
gated_alive:a_011:5082,a_011,5082,24.934112548828125,52.2873649597168,11,0,0,0.0,0.0
gated_alive:a_011:5456,a_011,5456,-5.7550482749938965,-46.86406707763672,11,0,0,0.0,0.0
gated_alive:a_011:5574,a_011,5574,58.604881286621094,-12.972696304321289,11,0,0,0.0,0.0
gated_alive:a_011:5798,a_011,5798,51.51116943359375,33.455867767333984,11,0,0,0.0,0.0
gated_alive:a_011:7019,a_011,7019,-7.725881576538086,57.23025131225586,11,0,0,0.0,0.0
gated_alive:a_011:7751,a_011,7751,20.084125518798828,39.413856506347656,11,0,0,0.0,0.0
gated_alive:a_011:8169,a_011,8169,59.1334114074707,-15.411258697509766,11,0,0,0.0,0.0
gated_alive:a_011:8648,a_011,8648,43.813392639160156,24.828115463256836,11,0,0,0.0,0.0
gated_alive:a_011:8784,a_011,8784,-0.1232633888721466,-24.626117706298828,11,0,0,0.0,0.0
gated_alive:a_011:9168,a_011,9168,13.054647445678711,49.86220932006836,11,0,0,0.0,0.0
gated_alive:a_011:9376,a_011,9376,-36.519779205322266,53.18571090698242,11,0,0,0.0,0.0
gated_alive:a_011:10647,a_011,10647,6.285084247589111,41.447662353515625,11,0,0,0.0,0.0
gated_alive:a_011:10983,a_011,10983,48.71734619140625,-3.9636306762695312,11,0,0,0.0,0.0
gated_alive:a_011:11710,a_011,11710,7.743031024932861,43.70528030395508,11,0,0,0.0,0.0
gated_alive:a_011:12072,a_011,12072,30.7867488861084,52.07033920288086,11,0,0,0.0,0.0
gated_alive:a_011:12154,a_011,12154,24.344268798828125,-17.734643936157227,11,0,0,0.0,0.0
gated_alive:a_011:13264,a_011,13264,-3.5703330039978027,47.22660827636719,11,0,0,0.0,0.0
gated_alive:a_011:13402,a_011,13402,-41.03989028930664,40.35032653808594,11,0,0,0.0,0.0
gated_alive:a_011:13474,a_011,13474,27.837255477905273,26.96074867248535,11,0,0,0.0,0.0
gated_alive:a_011:14072,a_011,14072,-2.8497188091278076,33.77051544189453,11,0,0,0.0,0.0
gated_alive:a_011:14570,a_011,14570,-9.778000831604004,-33.22114944458008,11,0,0,0.0,0.0
gated_alive:a_011:14587,a_011,14587,48.18791580200195,41.77610778808594,11,0,0,0.0,0.0
gated_alive:a_011:15810,a_011,15810,-35.59436798095703,35.13095474243164,11,0,0,0.0,0.0
gated_alive:a_011:16093,a_011,16093,6.294042587280273,43.0575065612793,11,0,0,0.0,0.0
gated_alive:a_011:16228,a_011,16228,58.674285888671875,-12.86513900756836,11,0,0,0.0,0.0
gated_alive:a_011:16234,a_011,16234,-51.52225875854492,47.76603698730469,11,0,0,0.0,0.0
gated_alive:a_011:16430,a_011,16430,56.28763961791992,34.85940933227539,11,0,0,0.0,0.0
gated_alive:a_011:16808,a_011,16808,9.530285835266113,-55.24773025512695,11,0,0,0.0,0.0
gated_alive:a_011:17161,a_011,17161,25.09823226928711,49.273197174072266,11,0,0,0.0,0.0
gated_alive:a_011:18084,a_011,18084,45.26548767089844,28.207534790039062,11,0,0,0.0,0.0
gated_alive:a_011:18207,a_011,18207,3.729506254196167,-38.44548034667969,11,0,0,0.0,0.0
gated_alive:a_011:20349,a_011,20349,28.809036254882812,42.87427520751953,11,0,0,0.0,0.0
gated_alive:a_011:20548,a_011,20548,10.642559051513672,58.74174880981445,11,0,0,0.0,0.0
gated_alive:a_011:20610,a_011,20610,59.31294631958008,-15.402932167053223,11,0,0,0.0,0.0
gated_alive:a_011:20874,a_011,20874,50.64043045043945,31.263227462768555,11,0,0,0.0,0.0
gated_alive:a_011:21756,a_011,21756,48.50841522216797,-23.757545471191406,11,0,0,0.0,0.0
gated_alive:a_011:21934,a_011,21934,23.944677352905273,48.80748748779297,11,0,0,0.0,0.0
gated_alive:a_011:21976,a_011,21976,-32.67177200317383,37.605194091796875,11,0,0,0.0,0.0
gated_alive:a_011:22130,a_011,22130,43.871559143066406,-20.614608764648438,11,0,0,0.0,0.0
gated_alive:a_011:22295,a_011,22295,3.1360011100769043,-33.619327545166016,11,0,0,0.0,0.0
gated_alive:a_011:22709,a_011,22709,2.1967179775238037,-38.88682174682617,11,0,0,0.0,0.0
gated_alive:a_011:23033,a_011,23033,40.503257751464844,16.0023193359375,11,0,0,0.0,0.0
gated_alive:a_011:23295,a_011,23295,7.510770320892334,-9.860517501831055,11,0,0,0.0,0.0
gated_alive:a_011:23352,a_011,23352,13.214720726013184,41.291019439697266,11,0,0,0.0,0.0
gated_alive:a_011:23504,a_011,23504,-13.987916946411133,28.031137466430664,11,0,0,0.0,0.0
gated_alive:a_011:23757,a_011,23757,8.414595603942871,33.22270202636719,11,0,0,0.0,0.0
gated_alive:a_011:24068,a_011,24068,-12.574533462524414,7.706002712249756,11,0,0,0.0,0.0
gated_alive:a_011:24208,a_011,24208,-28.256914138793945,1.1244072914123535,11,0,0,0.0,0.0
gated_alive:a_011:24420,a_011,24420,35.907161712646484,4.7019944190979,11,0,0,0.0,0.0
gated_alive:a_011:24515,a_011,24515,-1.1661361455917358,33.296119689941406,11,0,0,0.0,0.0
gated_alive:a_011:24522,a_011,24522,13.545653343200684,40.55364990234375,11,0,0,0.0,0.0
gated_alive:a_011:24841,a_011,24841,21.981487274169922,45.39665603637695,11,0,0,0.0,0.0
gated_alive:a_011:24865,a_011,24865,55.325035095214844,33.53093338012695,11,0,0,0.0,0.0
gated_alive:a_011:25171,a_011,25171,-51.37542724609375,38.79957962036133,11,0,0,0.0,0.0
gated_alive:a_011:26315,a_011,26315,-1.7812556028366089,-57.56437301635742,11,0,0,0.0,0.0
gated_alive:a_011:26493,a_011,26493,50.142967224121094,4.986189365386963,11,0,0,0.0,0.0
gated_alive:a_011:26707,a_011,26707,6.352201461791992,45.228485107421875,11,1,4,0.09090909090909091,0.36363636363636365
gated_alive:a_011:28416,a_011,28416,41.01567077636719,28.88482093811035,11,0,0,0.0,0.0
gated_alive:a_011:28778,a_011,28778,20.37811851501465,42.516075134277344,11,0,0,0.0,0.0
gated_alive:a_011:29917,a_011,29917,44.2445182800293,42.76603317260742,11,0,0,0.0,0.0
gated_alive:a_011:30273,a_011,30273,1.4444175958633423,33.25449752807617,11,0,0,0.0,0.0
gated_alive:a_011:30616,a_011,30616,52.24488830566406,7.7995285987854,11,0,0,0.0,0.0
gated_alive:a_011:30981,a_011,30981,66.0932846069336,-10.197844505310059,11,0,0,0.0,0.0
gated_alive:a_011:31260,a_011,31260,38.548797607421875,23.761537551879883,11,0,0,0.0,0.0
gated_alive:a_011:31696,a_011,31696,15.323055267333984,6.189544677734375,11,0,0,0.0,0.0
gated_alive:a_011:31886,a_011,31886,-7.467471122741699,41.523529052734375,11,0,0,0.0,0.0
gated_alive:a_011:33308,a_011,33308,51.137081146240234,-24.63969612121582,11,0,0,0.0,0.0
gated_alive:a_011:33322,a_011,33322,-11.222018241882324,-21.224580764770508,11,0,0,0.0,0.0
gated_alive:a_011:33980,a_011,33980,-42.29054641723633,5.941802501678467,11,0,0,0.0,0.0
gated_alive:a_011:34279,a_011,34279,54.44294738769531,30.188610076904297,11,0,0,0.0,0.0
gated_alive:a_011:34350,a_011,34350,6.565916061401367,43.94023895263672,11,0,0,0.0,0.0
gated_alive:a_011:35077,a_011,35077,26.478979110717773,48.11517333984375,11,0,0,0.0,0.0
gated_alive:a_011:35485,a_011,35485,42.95988845825195,22.891090393066406,11,0,0,0.0,0.0
gated_alive:a_011:35721,a_011,35721,11.508456230163574,38.46204376220703,11,0,0,0.0,0.0
gated_alive:a_011:35764,a_011,35764,50.22029495239258,29.80831527709961,11,0,0,0.0,0.0
gated_alive:a_011:36040,a_011,36040,48.25408172607422,-3.143890857696533,11,0,0,0.0,0.0
gated_alive:a_011:36061,a_011,36061,53.06014633178711,-8.341835975646973,11,0,0,0.0,0.0
gated_alive:a_011:36110,a_011,36110,-4.622689723968506,-43.32644271850586,11,0,0,0.0,0.0
gated_alive:a_011:36812,a_011,36812,-27.9173641204834,32.61601257324219,11,0,0,0.0,0.0
gated_alive:a_011:37774,a_011,37774,-9.314821243286133,-22.189739227294922,11,0,0,0.0,0.0
gated_alive:a_011:38474,a_011,38474,30.340423583984375,41.550662994384766,11,0,0,0.0,0.0
gated_alive:a_011:38783,a_011,38783,54.44778823852539,29.639278411865234,11,0,0,0.0,0.0
gated_alive:a_011:39680,a_011,39680,34.82285690307617,-13.812368392944336,11,0,0,0.0,0.0
gated_alive:a_011:40232,a_011,40232,30.63783836364746,55.84714889526367,11,0,0,0.0,0.0
gated_alive:a_011:40874,a_011,40874,-26.984027862548828,-18.898115158081055,11,0,0,0.0,0.0
gated_alive:a_011:41461,a_011,41461,53.39681625366211,-15.617908477783203,11,0,0,0.0,0.0
gated_alive:a_011:41659,a_011,41659,-11.16288948059082,39.98252487182617,11,0,0,0.0,0.0
gated_alive:a_011:42008,a_011,42008,12.01167106628418,-41.1219596862793,11,0,1,0.0,0.09090909090909091
gated_alive:a_011:42054,a_011,42054,15.011650085449219,35.87169647216797,11,0,0,0.0,0.0
gated_alive:a_011:42397,a_011,42397,15.068350791931152,6.130180835723877,11,0,0,0.0,0.0
gated_alive:a_011:43263,a_011,43263,-8.250580787658691,-32.54634475708008,11,0,0,0.0,0.0
gated_alive:a_011:43840,a_011,43840,27.575624465942383,49.27206802368164,11,0,0,0.0,0.0
gated_alive:a_011:44317,a_011,44317,55.30787658691406,-8.864516258239746,11,0,0,0.0,0.0
gated_alive:a_011:44677,a_011,44677,11.626138687133789,39.6707649230957,11,0,0,0.0,0.0
gated_alive:a_011:45168,a_011,45168,37.280517578125,28.597366333007812,11,0,0,0.0,0.0
gated_alive:a_011:45474,a_011,45474,30.521175384521484,34.65072250366211,11,0,0,0.0,0.0
gated_alive:a_011:46031,a_011,46031,-7.958301544189453,25.751554489135742,11,0,0,0.0,0.0
gated_alive:a_011:47458,a_011,47458,8.232272148132324,-42.84032440185547,11,0,0,0.0,0.0
gated_alive:a_011:47908,a_011,47908,5.117578029632568,45.756710052490234,11,0,0,0.0,0.0
gated_alive:a_011:48048,a_011,48048,-7.613916397094727,57.33162307739258,11,0,0,0.0,0.0
gated_alive:a_011:48281,a_011,48281,7.936255931854248,-17.05760955810547,11,0,0,0.0,0.0
gated_alive:a_011:50489,a_011,50489,-57.846702575683594,15.176791191101074,11,0,0,0.0,0.0
gated_alive:a_011:50731,a_011,50731,51.72559356689453,2.5050954818725586,11,0,0,0.0,0.0
gated_alive:a_011:51530,a_011,51530,25.27885627746582,44.065006256103516,11,0,0,0.0,0.0
gated_alive:a_011:51730,a_011,51730,6.161816120147705,41.153499603271484,11,0,0,0.0,0.0
gated_alive:a_011:52307,a_011,52307,-12.966712951660156,3.763038158416748,11,0,0,0.0,0.0
gated_alive:a_011:52596,a_011,52596,-11.185478210449219,13.846014022827148,11,0,0,0.0,0.0
gated_alive:a_011:52951,a_011,52951,53.53499221801758,-18.850357055664062,11,0,0,0.0,0.0
gated_alive:a_011:54593,a_011,54593,45.96259689331055,35.29160690307617,11,0,0,0.0,0.0
gated_alive:a_011:54988,a_011,54988,57.6900634765625,5.314040660858154,11,0,0,0.0,0.0
gated_alive:a_011:55332,a_011,55332,-26.359628677368164,-12.50549030303955,11,0,0,0.0,0.0
gated_alive:a_011:55904,a_011,55904,54.7291259765625,14.998237609863281,11,0,0,0.0,0.0
gated_alive:a_011:56045,a_011,56045,57.52275848388672,32.20500183105469,11,0,0,0.0,0.0
gated_alive:a_011:56562,a_011,56562,43.287837982177734,23.427146911621094,11,0,0,0.0,0.0
gated_alive:a_011:57428,a_011,57428,-2.9037482738494873,34.79470443725586,11,0,0,0.0,0.0
gated_alive:a_011:59348,a_011,59348,9.61274242401123,44.06601333618164,11,0,0,0.0,0.0
gated_alive:a_011:59687,a_011,59687,19.10062599182129,35.37812423706055,11,0,0,0.0,0.0
gated_alive:a_011:61083,a_011,61083,57.013736724853516,-7.561101913452148,11,0,0,0.0,0.0
gated_alive:a_011:61654,a_011,61654,-2.8113925457000732,-49.12623977661133,11,0,0,0.0,0.0
gated_alive:a_011:62370,a_011,62370,-6.565793037414551,57.72663116455078,11,0,0,0.0,0.0
gated_alive:a_011:63003,a_011,63003,27.740259170532227,48.308292388916016,11,0,0,0.0,0.0
gated_alive:a_011:64142,a_011,64142,2.3136234283447266,44.87562561035156,11,0,0,0.0,0.0
gated_alive:a_011:64308,a_011,64308,1.9006551504135132,-49.34029769897461,11,0,0,0.0,0.0
gated_alive:a_011:64716,a_011,64716,52.042625427246094,-33.019981384277344,11,0,0,0.0,0.0
gated_alive:a_011:64813,a_011,64813,20.268999099731445,-38.592464447021484,11,0,0,0.0,0.0
gated_alive:a_011:65028,a_011,65028,30.291717529296875,35.9830207824707,11,0,0,0.0,0.0
gated_alive:a_011:65173,a_011,65173,2.5515105724334717,52.32878875732422,11,0,0,0.0,0.0
gated_alive:a_011:65356,a_011,65356,-31.106731414794922,-10.730762481689453,11,0,0,0.0,0.0
gated_alive:a_011:65757,a_011,65757,10.875428199768066,57.15949249267578,11,0,0,0.0,0.0
gated_alive:a_011:65773,a_011,65773,-1.5248570442199707,-47.45233917236328,11,0,0,0.0,0.0
gated_alive:a_011:66390,a_011,66390,50.64609146118164,13.746439933776855,11,0,0,0.0,0.0
gated_alive:a_011:66623,a_011,66623,20.500930786132812,-39.35221862792969,11,0,0,0.0,0.0
gated_alive:a_011:66756,a_011,66756,59.206809997558594,-16.79949951171875,11,0,0,0.0,0.0
gated_alive:a_011:67179,a_011,67179,-17.890789031982422,17.258651733398438,11,0,0,0.0,0.0
gated_alive:a_011:69689,a_011,69689,-4.292317867279053,-47.32876968383789,11,0,0,0.0,0.0
gated_alive:a_011:70482,a_011,70482,-36.3689079284668,35.58159637451172,11,0,0,0.0,0.0
gated_alive:a_011:71256,a_011,71256,2.5251686573028564,39.304229736328125,11,0,0,0.0,0.0
gated_alive:a_011:72399,a_011,72399,-24.891324996948242,40.519657135009766,11,0,0,0.0,0.0
gated_alive:a_011:73296,a_011,73296,16.010080337524414,45.34743118286133,11,0,0,0.0,0.0
gated_alive:a_011:73337,a_011,73337,23.97432518005371,54.55190658569336,11,0,0,0.0,0.0
gated_alive:a_011:74104,a_011,74104,19.0384464263916,49.057716369628906,11,0,0,0.0,0.0
gated_alive:a_011:76768,a_011,76768,45.260135650634766,-19.019622802734375,11,0,0,0.0,0.0
gated_alive:a_011:77222,a_011,77222,40.260746002197266,24.26897621154785,11,0,0,0.0,0.0
gated_alive:a_011:77473,a_011,77473,14.29523754119873,56.42073440551758,11,0,0,0.0,0.0
gated_alive:a_011:77868,a_011,77868,19.327600479125977,55.65652084350586,11,0,0,0.0,0.0
gated_alive:a_011:78019,a_011,78019,19.87644386291504,46.54064178466797,11,0,0,0.0,0.0
gated_alive:a_011:79230,a_011,79230,1.480049729347229,36.29732894897461,11,0,0,0.0,0.0
gated_alive:a_011:79257,a_011,79257,10.971867561340332,57.69718551635742,11,0,0,0.0,0.0
gated_alive:a_011:79407,a_011,79407,16.951934814453125,47.09006881713867,11,0,0,0.0,0.0
gated_alive:a_011:80075,a_011,80075,74.55303192138672,-13.933039665222168,11,0,0,0.0,0.0
gated_alive:a_011:80130,a_011,80130,39.733238220214844,-28.396970748901367,11,0,0,0.0,0.0
gated_alive:a_011:81508,a_011,81508,21.65001106262207,-11.276771545410156,11,0,0,0.0,0.0
gated_alive:a_011:81713,a_011,81713,50.7586669921875,31.82889175415039,11,0,0,0.0,0.0
gated_alive:a_011:82301,a_011,82301,-5.795729160308838,-41.483154296875,11,0,0,0.0,0.0
gated_alive:a_011:82511,a_011,82511,51.45912551879883,33.53618621826172,11,0,0,0.0,0.0
gated_alive:a_011:84584,a_011,84584,31.17912483215332,-38.088165283203125,11,0,0,0.0,0.0
gated_alive:a_011:84633,a_011,84633,-52.91786575317383,32.88654708862305,11,0,0,0.0,0.0
gated_alive:a_011:84651,a_011,84651,51.73984909057617,-8.367463111877441,11,0,0,0.0,0.0
gated_alive:a_011:85065,a_011,85065,50.13005065917969,39.22096252441406,11,0,0,0.0,0.0
gated_alive:a_011:85146,a_011,85146,-3.837322473526001,-41.98796463012695,11,0,0,0.0,0.0
gated_alive:a_011:85468,a_011,85468,-15.057734489440918,3.7532782554626465,11,0,0,0.0,0.0
gated_alive:a_011:85481,a_011,85481,-44.430294036865234,-28.058670043945312,11,0,0,0.0,0.0
gated_alive:a_011:85570,a_011,85570,-28.711666107177734,-14.770421028137207,11,0,0,0.0,0.0
gated_alive:a_011:85744,a_011,85744,74.53329467773438,-13.800763130187988,11,0,0,0.0,0.0
gated_alive:a_011:85926,a_011,85926,46.891143798828125,10.515579223632812,11,0,0,0.0,0.0
gated_alive:a_011:86791,a_011,86791,-14.40080451965332,2.095903158187866,11,0,0,0.0,0.0
gated_alive:a_011:87232,a_011,87232,26.5440731048584,48.42238235473633,11,0,0,0.0,0.0
gated_alive:a_011:87686,a_011,87686,55.49613571166992,-6.413405895233154,11,0,0,0.0,0.0
gated_alive:a_011:87902,a_011,87902,48.52040481567383,-7.8565449714660645,11,0,0,0.0,0.0
gated_alive:a_011:88252,a_011,88252,23.89288902282715,31.803791046142578,11,0,0,0.0,0.0
gated_alive:a_011:88507,a_011,88507,-0.5157118439674377,43.5646858215332,11,0,0,0.0,0.0
gated_alive:a_011:88579,a_011,88579,15.370132446289062,4.003941535949707,11,0,0,0.0,0.0
gated_alive:a_011:88581,a_011,88581,9.99963665008545,45.571929931640625,11,0,0,0.0,0.0
gated_alive:a_011:89252,a_011,89252,53.13974380493164,-4.917581558227539,11,0,0,0.0,0.0
gated_alive:a_011:90201,a_011,90201,-31.62150001525879,-10.932120323181152,11,0,0,0.0,0.0
gated_alive:a_011:91644,a_011,91644,44.39155197143555,-14.86600399017334,11,0,0,0.0,0.0
gated_alive:a_011:91825,a_011,91825,2.569246530532837,52.12117385864258,11,0,0,0.0,0.0
gated_alive:a_011:91942,a_011,91942,-25.14727020263672,-14.371347427368164,11,0,0,0.0,0.0
gated_alive:a_011:92040,a_011,92040,35.5321159362793,37.413902282714844,11,0,0,0.0,0.0
gated_alive:a_011:92801,a_011,92801,-48.19583511352539,33.618980407714844,11,0,0,0.0,0.0
gated_alive:a_011:92918,a_011,92918,24.468875885009766,14.797662734985352,11,0,0,0.0,0.0
gated_alive:a_011:93765,a_011,93765,24.77030372619629,-19.353628158569336,11,2,3,0.18181818181818182,0.2727272727272727
gated_alive:a_011:94468,a_011,94468,6.1363654136657715,51.694091796875,11,0,0,0.0,0.0
gated_alive:a_011:94873,a_011,94873,0.23124554753303528,29.857698440551758,11,0,0,0.0,0.0
gated_alive:a_011:95716,a_011,95716,4.9200944900512695,54.767208099365234,11,0,0,0.0,0.0
gated_alive:a_011:96241,a_011,96241,-34.243202209472656,38.25742721557617,11,0,0,0.0,0.0
gated_alive:a_011:96425,a_011,96425,54.471683502197266,29.08749008178711,11,0,0,0.0,0.0
gated_alive:a_011:96540,a_011,96540,-40.33498001098633,-29.06899070739746,11,0,0,0.0,0.0
gated_alive:a_011:97259,a_011,97259,12.865439414978027,42.39312744140625,11,0,0,0.0,0.0
gated_alive:a_011:97834,a_011,97834,40.03908920288086,16.20061683654785,11,0,0,0.0,0.0
gated_alive:a_011:98065,a_011,98065,8.847804069519043,59.57313537597656,11,0,0,0.0,0.0
gated_alive:a_011:98488,a_011,98488,-7.184868812561035,49.11953353881836,11,0,0,0.0,0.0
gated_alive:a_011:98588,a_011,98588,-56.97983932495117,17.229591369628906,11,0,0,0.0,0.0
gated_alive:a_011:99201,a_011,99201,-7.731058120727539,23.85512351989746,11,0,0,0.0,0.0
gated_alive:a_011:99271,a_011,99271,12.30574893951416,39.86381912231445,11,0,0,0.0,0.0
gated_alive:a_011:99475,a_011,99475,46.83707809448242,10.411494255065918,11,0,0,0.0,0.0
