cell_id,sample_id,event_index
gated_alive:a_3b:168332,a_3b,168332
gated_alive:a_3b:168600,a_3b,168600
gated_alive:a_3b:169489,a_3b,169489
gated_alive:a_3b:169577,a_3b,169577
gated_alive:a_3b:170542,a_3b,170542
gated_alive:a_3b:171091,a_3b,171091
gated_alive:a_3b:171263,a_3b,171263
gated_alive:a_3b:171387,a_3b,171387
gated_alive:a_3b:172214,a_3b,172214
gated_alive:a_3b:172220,a_3b,172220
gated_alive:a_3b:172335,a_3b,172335
gated_alive:a_3b:172823,a_3b,172823
gated_alive:a_3b:172845,a_3b,172845
gated_alive:a_3b:173399,a_3b,173399
gated_alive:a_3b:174567,a_3b,174567
gated_alive:a_3b:174949,a_3b,174949
gated_alive:a_3b:175038,a_3b,175038
gated_alive:a_3b:175473,a_3b,175473
gated_alive:a_3b:176473,a_3b,176473
gated_alive:a_3b:176772,a_3b,176772
gated_alive:a_3b:177210,a_3b,177210
gated_alive:a_3b:177833,a_3b,177833
gated_alive:a_3b:178156,a_3b,178156
gated_alive:a_3b:178907,a_3b,178907
gated_alive:a_3b:179711,a_3b,179711
gated_alive:a_3b:179903,a_3b,179903
gated_alive:a_3b:180197,a_3b,180197
gated_alive:a_3b:180251,a_3b,180251
gated_alive:a_3b:181836,a_3b,181836
gated_alive:a_3b:181851,a_3b,181851
gated_alive:a_3b:181902,a_3b,181902
gated_alive:a_3b:182647,a_3b,182647
gated_alive:a_3b:183235,a_3b,183235
gated_alive:a_3b:184527,a_3b,184527
gated_alive:a_3b:184655,a_3b,184655
gated_alive:a_3b:185457,a_3b,185457
gated_alive:a_3b:185702,a_3b,185702
gated_alive:a_3b:185925,a_3b,185925
gated_alive:a_3b:186143,a_3b,186143
gated_alive:a_3b:186325,a_3b,186325
gated_alive:a_3b:187535,a_3b,187535
gated_alive:a_3b:188128,a_3b,188128
gated_alive:a_3b:188339,a_3b,188339
gated_alive:a_3b:188755,a_3b,188755
gated_alive:a_3b:189504,a_3b,189504
gated_alive:a_3b:189864,a_3b,189864
gated_alive:a_3b:189938,a_3b,189938
gated_alive:a_3b:190575,a_3b,190575
gated_alive:a_3b:191019,a_3b,191019
gated_alive:a_3b:191269,a_3b,191269
gated_alive:a_3b:191652,a_3b,191652
gated_alive:a_3b:191818,a_3b,191818
gated_alive:a_3b:192261,a_3b,192261
gated_alive:a_3b:192458,a_3b,192458
gated_alive:a_3b:193047,a_3b,193047
gated_alive:a_3b:193196,a_3b,193196
gated_alive:a_3b:193397,a_3b,193397
gated_alive:a_3b:194579,a_3b,194579
gated_alive:a_3b:195856,a_3b,195856
gated_alive:a_3b:197398,a_3b,197398
gated_alive:a_3b:197531,a_3b,197531
gated_alive:a_3b:197756,a_3b,197756
gated_alive:a_3b:198445,a_3b,198445
gated_alive:a_3b:198492,a_3b,198492
gated_alive:a_3b:198591,a_3b,198591
gated_alive:a_3b:198638,a_3b,198638
gated_alive:a_3b:199627,a_3b,199627
gated_alive:a_3b:200207,a_3b,200207
gated_alive:a_3b:200577,a_3b,200577
gated_alive:a_3b:200766,a_3b,200766
gated_alive:a_3b:200938,a_3b,200938
gated_alive:a_3b:201907,a_3b,201907
gated_alive:a_3b:201943,a_3b,201943
gated_alive:a_3b:202086,a_3b,202086
gated_alive:a_3b:202549,a_3b,202549
gated_alive:a_3b:202576,a_3b,202576
gated_alive:a_3b:203255,a_3b,203255
gated_alive:a_3b:204585,a_3b,204585
gated_alive:a_3b:204940,a_3b,204940
gated_alive:a_3b:205089,a_3b,205089
gated_alive:a_3b:205107,a_3b,205107
gated_alive:a_3b:205345,a_3b,205345
gated_alive:a_3b:205699,a_3b,205699
gated_alive:a_3b:206032,a_3b,206032
gated_alive:a_3b:207066,a_3b,207066
gated_alive:a_3b:207421,a_3b,207421
gated_alive:a_3b:207786,a_3b,207786
gated_alive:a_3b:207814,a_3b,207814
gated_alive:a_3b:207849,a_3b,207849
gated_alive:a_3b:208699,a_3b,208699
gated_alive:a_3b:208718,a_3b,208718
gated_alive:a_3b:210167,a_3b,210167
gated_alive:a_3b:210344,a_3b,210344
gated_alive:a_3b:210397,a_3b,210397
gated_alive:a_3b:211237,a_3b,211237
gated_alive:a_3b:211256,a_3b,211256
gated_alive:a_3b:212207,a_3b,212207
gated_alive:a_3b:213502,a_3b,213502
gated_alive:a_3b:213670,a_3b,213670
gated_alive:a_3b:213738,a_3b,213738
gated_alive:a_3b:213848,a_3b,213848
gated_alive:a_3b:214081,a_3b,214081
gated_alive:a_3b:214242,a_3b,214242
gated_alive:a_3b:216532,a_3b,216532
gated_alive:a_4a:168,a_4a,168
gated_alive:a_4a:974,a_4a,974
gated_alive:a_4a:1465,a_4a,1465
gated_alive:a_4a:2690,a_4a,2690
gated_alive:a_4a:2828,a_4a,2828
gated_alive:a_4a:4382,a_4a,4382
gated_alive:a_4a:5068,a_4a,5068
gated_alive:a_4a:5851,a_4a,5851
gated_alive:a_4a:7327,a_4a,7327
gated_alive:a_4a:7388,a_4a,7388
gated_alive:a_4a:8136,a_4a,8136
gated_alive:a_4a:8773,a_4a,8773
gated_alive:a_4a:11330,a_4a,11330
gated_alive:a_4a:11697,a_4a,11697
gated_alive:a_4a:15227,a_4a,15227
gated_alive:a_4a:16005,a_4a,16005
gated_alive:a_4a:17313,a_4a,17313
gated_alive:a_4a:17406,a_4a,17406
gated_alive:a_4a:17533,a_4a,17533
gated_alive:a_4a:18505,a_4a,18505
gated_alive:a_4a:19253,a_4a,19253
gated_alive:a_4a:19559,a_4a,19559
gated_alive:a_4a:20022,a_4a,20022
gated_alive:a_4a:20688,a_4a,20688
gated_alive:a_4a:21699,a_4a,21699
gated_alive:a_4a:21885,a_4a,21885
gated_alive:a_4a:22234,a_4a,22234
gated_alive:a_4a:22499,a_4a,22499
gated_alive:a_4a:22514,a_4a,22514
gated_alive:a_4a:23062,a_4a,23062
gated_alive:a_4a:23170,a_4a,23170
gated_alive:a_4a:23653,a_4a,23653
gated_alive:a_4a:23729,a_4a,23729
gated_alive:a_4a:23891,a_4a,23891
gated_alive:a_4a:23973,a_4a,23973
gated_alive:a_4a:24574,a_4a,24574
gated_alive:a_4a:24647,a_4a,24647
gated_alive:a_4a:25836,a_4a,25836
gated_alive:a_4a:27369,a_4a,27369
gated_alive:a_4a:27750,a_4a,27750
gated_alive:a_4a:28028,a_4a,28028
gated_alive:a_4a:28417,a_4a,28417
gated_alive:a_4a:28567,a_4a,28567
gated_alive:a_4a:28835,a_4a,28835
gated_alive:a_4a:30299,a_4a,30299
gated_alive:a_4a:30852,a_4a,30852
gated_alive:a_4a:30908,a_4a,30908
gated_alive:a_4a:32105,a_4a,32105
gated_alive:a_4a:32557,a_4a,32557
gated_alive:a_4a:32619,a_4a,32619
gated_alive:a_4a:33855,a_4a,33855
gated_alive:a_4a:34478,a_4a,34478
gated_alive:a_4a:36106,a_4a,36106
gated_alive:a_4a:37186,a_4a,37186
gated_alive:a_4a:38017,a_4a,38017
gated_alive:a_4a:38632,a_4a,38632
gated_alive:a_4a:38657,a_4a,38657
gated_alive:a_4a:39072,a_4a,39072
gated_alive:a_4a:39269,a_4a,39269
gated_alive:a_4a:41759,a_4a,41759
gated_alive:a_4a:41889,a_4a,41889
gated_alive:a_4a:41979,a_4a,41979
gated_alive:a_4a:42038,a_4a,42038
gated_alive:a_4a:42807,a_4a,42807
gated_alive:a_4a:42961,a_4a,42961
gated_alive:a_4a:43099,a_4a,43099
gated_alive:a_4a:43750,a_4a,43750
gated_alive:a_4a:44637,a_4a,44637
gated_alive:a_4a:45690,a_4a,45690
gated_alive:a_4a:46183,a_4a,46183
gated_alive:a_4a:47089,a_4a,47089
gated_alive:a_4a:47939,a_4a,47939
gated_alive:a_4a:48206,a_4a,48206
gated_alive:a_4a:49157,a_4a,49157
gated_alive:a_4a:50375,a_4a,50375
gated_alive:a_4a:50819,a_4a,50819
gated_alive:a_4a:51058,a_4a,51058
gated_alive:a_4a:52036,a_4a,52036
gated_alive:a_4a:52540,a_4a,52540
gated_alive:a_4a:52878,a_4a,52878
gated_alive:a_4a:55128,a_4a,55128
gated_alive:a_4a:55584,a_4a,55584
gated_alive:a_4a:55685,a_4a,55685
gated_alive:a_4a:56173,a_4a,56173
gated_alive:a_4a:57431,a_4a,57431
gated_alive:a_4a:58856,a_4a,58856
gated_alive:a_4a:60858,a_4a,60858
gated_alive:a_4a:61162,a_4a,61162
gated_alive:a_4a:62712,a_4a,62712
gated_alive:a_4a:64156,a_4a,64156
gated_alive:a_4a:64290,a_4a,64290
gated_alive:a_4a:64836,a_4a,64836
gated_alive:a_4a:64865,a_4a,64865
gated_alive:a_4a:65147,a_4a,65147
gated_alive:a_4a:65408,a_4a,65408
gated_alive:a_4a:66794,a_4a,66794
gated_alive:a_4a:67092,a_4a,67092
gated_alive:a_4a:67928,a_4a,67928
gated_alive:a_4a:68220,a_4a,68220
gated_alive:a_4a:69095,a_4a,69095
gated_alive:a_4a:69184,a_4a,69184
gated_alive:a_4a:69992,a_4a,69992
gated_alive:a_4a:70622,a_4a,70622
gated_alive:a_4a:72150,a_4a,72150
gated_alive:a_4a:72182,a_4a,72182
gated_alive:a_4a:72346,a_4a,72346
gated_alive:a_4a:73491,a_4a,73491
gated_alive:a_4a:73656,a_4a,73656
gated_alive:a_4a:73883,a_4a,73883
gated_alive:a_4a:74351,a_4a,74351
gated_alive:a_4a:74369,a_4a,74369
gated_alive:a_4a:75655,a_4a,75655
gated_alive:a_4a:76346,a_4a,76346
gated_alive:a_4a:76357,a_4a,76357
gated_alive:a_4a:76723,a_4a,76723
gated_alive:a_4a:78587,a_4a,78587
gated_alive:a_4a:78871,a_4a,78871
gated_alive:a_4a:78944,a_4a,78944
gated_alive:a_4a:80045,a_4a,80045
gated_alive:a_4a:81195,a_4a,81195
gated_alive:a_4a:81403,a_4a,81403
gated_alive:a_4a:81946,a_4a,81946
gated_alive:a_4a:82060,a_4a,82060
gated_alive:a_4a:83510,a_4a,83510
gated_alive:a_4a:83678,a_4a,83678
gated_alive:a_4a:83999,a_4a,83999
gated_alive:a_4a:84049,a_4a,84049
gated_alive:a_4a:84631,a_4a,84631
gated_alive:a_4a:84694,a_4a,84694
gated_alive:a_4a:84792,a_4a,84792
gated_alive:a_4a:85578,a_4a,85578
gated_alive:a_4a:85723,a_4a,85723
gated_alive:a_4a:86597,a_4a,86597
gated_alive:a_4a:88219,a_4a,88219
gated_alive:a_4a:89383,a_4a,89383
gated_alive:a_4a:89683,a_4a,89683
gated_alive:a_4a:90424,a_4a,90424
gated_alive:a_4a:90657,a_4a,90657
gated_alive:a_4a:90700,a_4a,90700
gated_alive:a_4a:91379,a_4a,91379
gated_alive:a_4a:91509,a_4a,91509
gated_alive:a_4a:91743,a_4a,91743
gated_alive:a_4a:93403,a_4a,93403
gated_alive:a_4a:94175,a_4a,94175
gated_alive:a_4a:94447,a_4a,94447
gated_alive:a_4a:94985,a_4a,94985
gated_alive:a_4a:95028,a_4a,95028
gated_alive:a_4a:95144,a_4a,95144
gated_alive:a_4a:95679,a_4a,95679
gated_alive:a_4a:96169,a_4a,96169
gated_alive:a_4a:96535,a_4a,96535
gated_alive:a_4a:99016,a_4a,99016
gated_alive:a_4a:99640,a_4a,99640
gated_alive:a_4a:99652,a_4a,99652
gated_alive:a_4a:99785,a_4a,99785
gated_alive:a_4a:100126,a_4a,100126
gated_alive:a_4a:100592,a_4a,100592
gated_alive:a_4a:102156,a_4a,102156
gated_alive:a_4a:103113,a_4a,103113
gated_alive:a_4a:103305,a_4a,103305
gated_alive:a_4a:104997,a_4a,104997
gated_alive:a_4a:105227,a_4a,105227
gated_alive:a_4a:107265,a_4a,107265
gated_alive:a_4a:107273,a_4a,107273
gated_alive:a_4a:108711,a_4a,108711
gated_alive:a_4a:109984,a_4a,109984
gated_alive:a_4a:110701,a_4a,110701
gated_alive:a_4a:112254,a_4a,112254
gated_alive:a_4a:113976,a_4a,113976
gated_alive:a_4a:114431,a_4a,114431
gated_alive:a_4a:114730,a_4a,114730
gated_alive:a_4a:114775,a_4a,114775
gated_alive:a_4a:115410,a_4a,115410
gated_alive:a_4a:117291,a_4a,117291
gated_alive:a_4a:117340,a_4a,117340
gated_alive:a_4a:118294,a_4a,118294
gated_alive:a_4a:118496,a_4a,118496
gated_alive:a_4a:119436,a_4a,119436
gated_alive:a_4a:119942,a_4a,119942
gated_alive:a_4a:120288,a_4a,120288
gated_alive:a_4a:120635,a_4a,120635
gated_alive:a_4a:121622,a_4a,121622
gated_alive:a_4a:121831,a_4a,121831
gated_alive:a_4a:122424,a_4a,122424
gated_alive:a_4a:123308,a_4a,123308
gated_alive:a_4a:124026,a_4a,124026
gated_alive:a_4a:124831,a_4a,124831
gated_alive:a_4a:125832,a_4a,125832
gated_alive:a_4a:126066,a_4a,126066
gated_alive:a_4a:126962,a_4a,126962
gated_alive:a_4a:127785,a_4a,127785
gated_alive:a_4a:128146,a_4a,128146
gated_alive:a_4a:128512,a_4a,128512
gated_alive:a_4a:129500,a_4a,129500
gated_alive:a_4a:129952,a_4a,129952
gated_alive:a_4a:130248,a_4a,130248
gated_alive:a_4a:131327,a_4a,131327
gated_alive:a_4a:132944,a_4a,132944
gated_alive:a_4a:133154,a_4a,133154
gated_alive:a_4a:134134,a_4a,134134
gated_alive:a_4a:134824,a_4a,134824
gated_alive:a_4a:136303,a_4a,136303
gated_alive:a_4a:137352,a_4a,137352
gated_alive:a_4a:137937,a_4a,137937
gated_alive:a_4a:138645,a_4a,138645
gated_alive:a_4a:139638,a_4a,139638
gated_alive:a_4a:139701,a_4a,139701
gated_alive:a_4a:140085,a_4a,140085
gated_alive:a_4a:140551,a_4a,140551
gated_alive:a_4a:140864,a_4a,140864
gated_alive:a_4a:141172,a_4a,141172
gated_alive:a_4a:142069,a_4a,142069
gated_alive:a_4a:142527,a_4a,142527
gated_alive:a_4a:144157,a_4a,144157
gated_alive:a_4a:144779,a_4a,144779
gated_alive:a_4a:145631,a_4a,145631
gated_alive:a_4a:146704,a_4a,146704
gated_alive:a_4a:146846,a_4a,146846
gated_alive:a_4a:146854,a_4a,146854
gated_alive:a_4a:146970,a_4a,146970
gated_alive:a_4a:147292,a_4a,147292
gated_alive:a_4a:147683,a_4a,147683
gated_alive:a_4a:147782,a_4a,147782
gated_alive:a_4a:149158,a_4a,149158
gated_alive:a_4a:149747,a_4a,149747
gated_alive:a_4a:150366,a_4a,150366
gated_alive:a_4a:152053,a_4a,152053
gated_alive:a_4a:152481,a_4a,152481
gated_alive:a_4a:152542,a_4a,152542
gated_alive:a_4a:152643,a_4a,152643
gated_alive:a_4a:154397,a_4a,154397
gated_alive:a_4a:155134,a_4a,155134
gated_alive:a_4a:156021,a_4a,156021
gated_alive:a_4a:158018,a_4a,158018
gated_alive:a_4a:158749,a_4a,158749
gated_alive:a_4a:159183,a_4a,159183
gated_alive:a_4a:159617,a_4a,159617
gated_alive:a_4a:159817,a_4a,159817
gated_alive:a_4a:160708,a_4a,160708
gated_alive:a_4a:161806,a_4a,161806
gated_alive:a_4a:161869,a_4a,161869
gated_alive:a_4a:162231,a_4a,162231
gated_alive:a_4a:162977,a_4a,162977
gated_alive:a_4a:163024,a_4a,163024
gated_alive:a_4a:163306,a_4a,163306
gated_alive:a_4a:163874,a_4a,163874
gated_alive:a_4a:163886,a_4a,163886
gated_alive:a_4a:163966,a_4a,163966
gated_alive:a_4a:164339,a_4a,164339
gated_alive:a_4a:165259,a_4a,165259
gated_alive:a_4a:165650,a_4a,165650
gated_alive:a_4a:166221,a_4a,166221
gated_alive:a_4a:166292,a_4a,166292
gated_alive:a_4a:166447,a_4a,166447
gated_alive:a_4a:167112,a_4a,167112
gated_alive:a_4a:169402,a_4a,169402
gated_alive:a_4a:169635,a_4a,169635
gated_alive:a_4a:169762,a_4a,169762
gated_alive:a_4a:170058,a_4a,170058
gated_alive:a_4a:170490,a_4a,170490
gated_alive:a_4a:172820,a_4a,172820
gated_alive:a_4a:172919,a_4a,172919
gated_alive:a_4a:173204,a_4a,173204
gated_alive:a_4a:173614,a_4a,173614
gated_alive:a_4a:173937,a_4a,173937
gated_alive:a_4a:174196,a_4a,174196
gated_alive:a_4a:174274,a_4a,174274
gated_alive:a_4a:175835,a_4a,175835
gated_alive:a_4a:176711,a_4a,176711
gated_alive:a_4a:176739,a_4a,176739
gated_alive:a_4a:176918,a_4a,176918
gated_alive:a_4a:177346,a_4a,177346
gated_alive:a_4a:177592,a_4a,177592
gated_alive:a_4a:177873,a_4a,177873
gated_alive:a_4a:178056,a_4a,178056
gated_alive:a_4a:178782,a_4a,178782
gated_alive:a_4a:179541,a_4a,179541
gated_alive:a_4a:180174,a_4a,180174
gated_alive:a_4a:180846,a_4a,180846
gated_alive:a_4a:180922,a_4a,180922
gated_alive:a_4a:181245,a_4a,181245
gated_alive:a_4a:181335,a_4a,181335
gated_alive:a_4a:181722,a_4a,181722
gated_alive:a_4a:182499,a_4a,182499
gated_alive:a_4a:182993,a_4a,182993
gated_alive:a_4a:183116,a_4a,183116
gated_alive:a_4a:183458,a_4a,183458
gated_alive:a_4a:183803,a_4a,183803
gated_alive:a_4a:187097,a_4a,187097
gated_alive:a_4a:187347,a_4a,187347
gated_alive:a_4a:188743,a_4a,188743
gated_alive:a_4a:189849,a_4a,189849
gated_alive:a_4a:191413,a_4a,191413
gated_alive:a_4a:191822,a_4a,191822
gated_alive:a_4a:193503,a_4a,193503
gated_alive:a_4a:194954,a_4a,194954
gated_alive:a_4a:195476,a_4a,195476
gated_alive:a_4a:195889,a_4a,195889
gated_alive:a_4a:197644,a_4a,197644
gated_alive:a_4a:198394,a_4a,198394
gated_alive:a_4a:198544,a_4a,198544
gated_alive:a_4a:199299,a_4a,199299
gated_alive:a_4a:199471,a_4a,199471
gated_alive:a_4a:199645,a_4a,199645
gated_alive:a_4a:200433,a_4a,200433
gated_alive:a_4a:200661,a_4a,200661
gated_alive:a_4a:200713,a_4a,200713
gated_alive:a_4a:202570,a_4a,202570
gated_alive:a_4a:202577,a_4a,202577
gated_alive:a_4a:202746,a_4a,202746
gated_alive:a_4a:204063,a_4a,204063
gated_alive:a_4a:204223,a_4a,204223
gated_alive:a_4a:204412,a_4a,204412
gated_alive:a_4a:204448,a_4a,204448
gated_alive:a_4a:205107,a_4a,205107
gated_alive:a_4a:207814,a_4a,207814
gated_alive:a_4a:208174,a_4a,208174
gated_alive:a_4a:208239,a_4a,208239
gated_alive:a_4a:209217,a_4a,209217
gated_alive:a_4a:209528,a_4a,209528
gated_alive:a_4a:209667,a_4a,209667
gated_alive:a_4a:209673,a_4a,209673
gated_alive:a_4a:209776,a_4a,209776
gated_alive:a_4a:209785,a_4a,209785
gated_alive:a_4a:210130,a_4a,210130
gated_alive:a_4a:210749,a_4a,210749
gated_alive:a_4a:212265,a_4a,212265
gated_alive:a_4a:212583,a_4a,212583
gated_alive:a_4a:213317,a_4a,213317
gated_alive:a_4a:213727,a_4a,213727
gated_alive:a_4a:214247,a_4a,214247
gated_alive:a_4a:214664,a_4a,214664
gated_alive:a_4a:214685,a_4a,214685
gated_alive:a_4a:214806,a_4a,214806
gated_alive:a_4a:215356,a_4a,215356
gated_alive:a_4a:215650,a_4a,215650
gated_alive:a_4a:216222,a_4a,216222
gated_alive:a_4a:216390,a_4a,216390
gated_alive:a_4a:216958,a_4a,216958
gated_alive:a_4a:218017,a_4a,218017
gated_alive:a_4a:218023,a_4a,218023
gated_alive:a_4a:218176,a_4a,218176
gated_alive:a_4a:219097,a_4a,219097
gated_alive:a_4a:219141,a_4a,219141
gated_alive:a_4a:221566,a_4a,221566
gated_alive:a_4a:224615,a_4a,224615
gated_alive:a_4a:225184,a_4a,225184
gated_alive:a_4a:225424,a_4a,225424
gated_alive:a_4a:228610,a_4a,228610
gated_alive:a_4a:229423,a_4a,229423
gated_alive:a_4a:229805,a_4a,229805
gated_alive:a_4a:231176,a_4a,231176
gated_alive:a_4a:232237,a_4a,232237
gated_alive:a_4a:233184,a_4a,233184
gated_alive:a_4a:233202,a_4a,233202
gated_alive:a_4a:234757,a_4a,234757
gated_alive:a_4a:234922,a_4a,234922
gated_alive:a_4a:235072,a_4a,235072
gated_alive:a_4a:235075,a_4a,235075
gated_alive:a_4a:235233,a_4a,235233
gated_alive:a_4a:235539,a_4a,235539
gated_alive:a_4a:237983,a_4a,237983
gated_alive:a_4a:238268,a_4a,238268
gated_alive:a_4a:238402,a_4a,238402
gated_alive:a_4a:239268,a_4a,239268
gated_alive:a_4a:239376,a_4a,239376
gated_alive:a_4a:241171,a_4a,241171
gated_alive:a_4a:241226,a_4a,241226
gated_alive:a_4a:241825,a_4a,241825
gated_alive:a_4a:242790,a_4a,242790
gated_alive:a_4a:243658,a_4a,243658
gated_alive:a_4a:244975,a_4a,244975
gated_alive:a_4a:245887,a_4a,245887
gated_alive:a_4a:245947,a_4a,245947
gated_alive:a_4a:246310,a_4a,246310
gated_alive:a_4a:246426,a_4a,246426
gated_alive:a_4a:246625,a_4a,246625
gated_alive:a_4a:247670,a_4a,247670
gated_alive:a_4a:248176,a_4a,248176
gated_alive:a_4a:248828,a_4a,248828
gated_alive:a_4a:248858,a_4a,248858
gated_alive:a_4a:249276,a_4a,249276
gated_alive:a_4a:250932,a_4a,250932
gated_alive:a_4a:251067,a_4a,251067
gated_alive:a_4a:251264,a_4a,251264
gated_alive:a_4a:251752,a_4a,251752
gated_alive:a_4a:251908,a_4a,251908
gated_alive:a_4a:253518,a_4a,253518
gated_alive:a_4a:253590,a_4a,253590
gated_alive:a_4a:253994,a_4a,253994
gated_alive:a_4a:255736,a_4a,255736
gated_alive:a_4a:257105,a_4a,257105
gated_alive:a_4a:257655,a_4a,257655
gated_alive:a_4a:257753,a_4a,257753
gated_alive:a_4a:258441,a_4a,258441
gated_alive:a_4a:259557,a_4a,259557
gated_alive:a_4a:260334,a_4a,260334
gated_alive:a_4a:260510,a_4a,260510
gated_alive:a_4a:260700,a_4a,260700
gated_alive:a_4a:261429,a_4a,261429
gated_alive:a_4a:261776,a_4a,261776
gated_alive:a_4a:262508,a_4a,262508
gated_alive:a_4a:262866,a_4a,262866
gated_alive:a_4a:263238,a_4a,263238
gated_alive:a_4a:263518,a_4a,263518
gated_alive:a_4a:263783,a_4a,263783
gated_alive:a_4a:264058,a_4a,264058
gated_alive:a_4a:264089,a_4a,264089
gated_alive:a_4a:264578,a_4a,264578
gated_alive:a_4a:264952,a_4a,264952
gated_alive:a_4a:265014,a_4a,265014
gated_alive:a_4a:266178,a_4a,266178
gated_alive:a_4a:267037,a_4a,267037
gated_alive:a_4a:267677,a_4a,267677
gated_alive:a_4a:268254,a_4a,268254
gated_alive:a_4a:268608,a_4a,268608
gated_alive:a_4a:268896,a_4a,268896
gated_alive:a_4a:269199,a_4a,269199
gated_alive:a_4a:269237,a_4a,269237
gated_alive:a_4a:269675,a_4a,269675
gated_alive:a_4a:269937,a_4a,269937
gated_alive:a_4a:270137,a_4a,270137
gated_alive:a_4a:271365,a_4a,271365
gated_alive:a_4a:271418,a_4a,271418
gated_alive:a_4a:272005,a_4a,272005
gated_alive:a_4a:272028,a_4a,272028
gated_alive:a_4a:272088,a_4a,272088
gated_alive:a_4a:273820,a_4a,273820
gated_alive:a_4a:274364,a_4a,274364
gated_alive:a_4a:274787,a_4a,274787
gated_alive:a_4a:275341,a_4a,275341
gated_alive:a_4a:276269,a_4a,276269
gated_alive:a_4a:276992,a_4a,276992
gated_alive:a_4a:277973,a_4a,277973
gated_alive:a_4a:281015,a_4a,281015
gated_alive:a_4a:281143,a_4a,281143
gated_alive:a_4a:281172,a_4a,281172
gated_alive:a_4a:282238,a_4a,282238
gated_alive:a_4a:283269,a_4a,283269
gated_alive:a_4a:283312,a_4a,283312
gated_alive:a_4a:284205,a_4a,284205
gated_alive:a_4a:284451,a_4a,284451
gated_alive:a_4a:285498,a_4a,285498
gated_alive:a_4a:286443,a_4a,286443
gated_alive:a_4a:286547,a_4a,286547
gated_alive:a_4a:286877,a_4a,286877
gated_alive:a_4a:287897,a_4a,287897
gated_alive:a_4a:288005,a_4a,288005
gated_alive:a_4a:288148,a_4a,288148
gated_alive:a_4a:288254,a_4a,288254
gated_alive:a_4a:291187,a_4a,291187
gated_alive:a_4a:291278,a_4a,291278
gated_alive:a_4a:291335,a_4a,291335
gated_alive:a_4a:291902,a_4a,291902
gated_alive:a_4a:292080,a_4a,292080
gated_alive:a_4a:292761,a_4a,292761
gated_alive:a_4a:293329,a_4a,293329
gated_alive:a_4a:294084,a_4a,294084
gated_alive:a_4a:294175,a_4a,294175
gated_alive:a_4a:294665,a_4a,294665
gated_alive:a_4a:295350,a_4a,295350
gated_alive:a_4a:295849,a_4a,295849
gated_alive:a_4a:296096,a_4a,296096
gated_alive:a_4a:296397,a_4a,296397
gated_alive:a_4a:296416,a_4a,296416
gated_alive:a_4a:297151,a_4a,297151
gated_alive:a_4a:297182,a_4a,297182
gated_alive:a_4a:297200,a_4a,297200
gated_alive:a_4a:297340,a_4a,297340
gated_alive:a_4a:298276,a_4a,298276
gated_alive:a_4a:298340,a_4a,298340
gated_alive:a_4a:299533,a_4a,299533
gated_alive:a_4a:300378,a_4a,300378
gated_alive:a_4a:300686,a_4a,300686
gated_alive:a_4a:301046,a_4a,301046
gated_alive:a_4a:301671,a_4a,301671
gated_alive:a_4a:302478,a_4a,302478
gated_alive:a_4a:302490,a_4a,302490
gated_alive:a_4a:302572,a_4a,302572
gated_alive:a_4a:302617,a_4a,302617
gated_alive:a_4a:303255,a_4a,303255
gated_alive:a_4a:303750,a_4a,303750
gated_alive:a_4a:303764,a_4a,303764
gated_alive:a_4a:304258,a_4a,304258
gated_alive:a_4a:304363,a_4a,304363
gated_alive:a_4a:304605,a_4a,304605
gated_alive:a_4a:304662,a_4a,304662
gated_alive:a_4a:305453,a_4a,305453
gated_alive:a_4a:306842,a_4a,306842
gated_alive:a_4a:307470,a_4a,307470
gated_alive:a_4a:307602,a_4a,307602
gated_alive:a_4a:307916,a_4a,307916
gated_alive:a_4a:307921,a_4a,307921
gated_alive:a_4a:308047,a_4a,308047
gated_alive:a_4a:308425,a_4a,308425
gated_alive:a_4a:309284,a_4a,309284
gated_alive:a_4a:309326,a_4a,309326
gated_alive:a_4a:309574,a_4a,309574
gated_alive:a_4a:311200,a_4a,311200
gated_alive:a_4a:311578,a_4a,311578
gated_alive:a_4b:204,a_4b,204
gated_alive:a_4b:865,a_4b,865
gated_alive:a_4b:1082,a_4b,1082
gated_alive:a_4b:1178,a_4b,1178
gated_alive:a_4b:1378,a_4b,1378
gated_alive:a_4b:1866,a_4b,1866
gated_alive:a_4b:1918,a_4b,1918
gated_alive:a_4b:2096,a_4b,2096
gated_alive:a_4b:2206,a_4b,2206
gated_alive:a_4b:2403,a_4b,2403
gated_alive:a_4b:2454,a_4b,2454
gated_alive:a_4b:2714,a_4b,2714
gated_alive:a_4b:2717,a_4b,2717
gated_alive:a_4b:3582,a_4b,3582
gated_alive:a_4b:3897,a_4b,3897
gated_alive:a_4b:4282,a_4b,4282
gated_alive:a_4b:4851,a_4b,4851
gated_alive:a_4b:5041,a_4b,5041
gated_alive:a_4b:5124,a_4b,5124
gated_alive:a_4b:5328,a_4b,5328
gated_alive:a_4b:5365,a_4b,5365
gated_alive:a_4b:5547,a_4b,5547
gated_alive:a_4b:5810,a_4b,5810
gated_alive:a_4b:6974,a_4b,6974
gated_alive:a_4b:7734,a_4b,7734
gated_alive:a_4b:9321,a_4b,9321
gated_alive:a_4b:9762,a_4b,9762
gated_alive:a_4b:9877,a_4b,9877
gated_alive:a_4b:10337,a_4b,10337
gated_alive:a_4b:10536,a_4b,10536
gated_alive:a_4b:11189,a_4b,11189
gated_alive:a_4b:11241,a_4b,11241
