split_id,split_seed,gate,run_mode,marker,weight,intercept,scaler_mean,scaler_scale,cofactor,top_fraction,best_C,decision_threshold,negative_class,positive_class
3,1360466708,gated_alive,full,2DL2-L3-S2,-0.015628842460839617,0.0002612031212442057,0.14053693574696347,0.5995359994990258,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD16,0.2717600575551395,0.0002612031212442057,1.0775329888124519,1.6134683404828791,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD10,-0.008977525506618388,0.0002612031212442057,0.22951949829137544,0.6980631973774901,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,3DL1-S1,0.006908901448186921,0.0002612031212442057,0.0010703781783319543,0.42282753019305064,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD117,0.006255911875380803,0.0002612031212442057,0.05899779363105641,0.46747807871505764,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,2DS4,0.023611506865976906,0.0002612031212442057,0.2714751680326985,0.8505608233272273,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,ILT2-CD85j,-0.027797051271351545,0.0002612031212442057,1.2835000361059137,1.3730587851716634,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,NKp46,-0.06804053824588167,0.0002612031212442057,0.3174674523475404,0.8567675306584001,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,NKG2D,0.020094062383620433,0.0002612031212442057,0.5757082957086864,0.9603878381143317,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,NKG2C,0.05813496420669939,0.0002612031212442057,0.22454500283408504,0.7403999101180808,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,2B4,-0.08058104854367808,0.0002612031212442057,1.2155867232714908,1.2514326710390116,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD33,-0.07639002663178515,0.0002612031212442057,2.243778993682603,1.7930478065361721,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD11b,-0.0091767745082155,0.0002612031212442057,0.6512272993738617,0.9450415876477949,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,NKp30,-0.05212625452349402,0.0002612031212442057,0.4235858940334822,0.93214350620864,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD122,-0.03065394362607969,0.0002612031212442057,0.42037707056004425,0.9011434599021719,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,3DL1,0.001956663205986078,0.0002612031212442057,0.11799226558160072,0.6957178432783592,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,NKp44,-0.006579670057877022,0.0002612031212442057,0.004197339850018156,0.39046802749515636,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD127,-0.18429499451601855,0.0002612031212442057,0.9750805434983847,1.3455503166352412,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,2DL1,-0.06164661225590176,0.0002612031212442057,0.1410511836115722,0.6311848216190508,5.0,0.01,0.01,1.049818367745338,0,1
