cell_id,sample_id,event_index,variant,component_1,component_2
gated_alive:a_3b:198638,a_3b,198638,tsne_p5,42.09081268310547,71.30886840820312
gated_alive:a_3b:199627,a_3b,199627,tsne_p5,-64.70391082763672,19.51708984375
gated_alive:a_3b:200207,a_3b,200207,tsne_p5,73.7400131225586,54.53295135498047
gated_alive:a_3b:200577,a_3b,200577,tsne_p5,-23.486005783081055,-68.10179901123047
gated_alive:a_3b:200766,a_3b,200766,tsne_p5,-43.207950592041016,-41.69356918334961
gated_alive:a_3b:200938,a_3b,200938,tsne_p5,-63.21331787109375,-9.072104454040527
gated_alive:a_3b:201907,a_3b,201907,tsne_p5,60.02537155151367,-14.366031646728516
gated_alive:a_3b:201943,a_3b,201943,tsne_p5,10.458348274230957,41.986083984375
gated_alive:a_3b:202086,a_3b,202086,tsne_p5,-8.458277702331543,-92.57291412353516
gated_alive:a_3b:202549,a_3b,202549,tsne_p5,56.70182418823242,75.88553619384766
gated_alive:a_3b:202576,a_3b,202576,tsne_p5,-26.783050537109375,13.158547401428223
gated_alive:a_3b:203255,a_3b,203255,tsne_p5,-48.911834716796875,16.944671630859375
gated_alive:a_3b:204585,a_3b,204585,tsne_p5,-63.052085876464844,-21.290218353271484
gated_alive:a_3b:204940,a_3b,204940,tsne_p5,51.88357162475586,58.13996887207031
gated_alive:a_3b:205089,a_3b,205089,tsne_p5,-50.18267059326172,-18.598711013793945
gated_alive:a_3b:205107,a_3b,205107,tsne_p5,-37.108253479003906,-21.248722076416016
gated_alive:a_3b:205345,a_3b,205345,tsne_p5,-31.45664405822754,-16.03493309020996
gated_alive:a_3b:205699,a_3b,205699,tsne_p5,14.58133602142334,32.663185119628906
gated_alive:a_3b:206032,a_3b,206032,tsne_p5,-52.23951721191406,-31.792766571044922
gated_alive:a_3b:207066,a_3b,207066,tsne_p5,-8.619519233703613,96.5254135131836
gated_alive:a_3b:207421,a_3b,207421,tsne_p5,-0.1520814746618271,13.30632209777832
gated_alive:a_3b:207786,a_3b,207786,tsne_p5,-52.631927490234375,39.412601470947266
gated_alive:a_3b:207814,a_3b,207814,tsne_p5,38.67610549926758,40.80364990234375
gated_alive:a_3b:207849,a_3b,207849,tsne_p5,-1.0091240406036377,82.58660125732422
gated_alive:a_3b:208699,a_3b,208699,tsne_p5,-37.203372955322266,53.69613265991211
gated_alive:a_3b:208718,a_3b,208718,tsne_p5,55.45741271972656,-16.44878387451172
gated_alive:a_3b:210167,a_3b,210167,tsne_p5,-85.56814575195312,-0.12709152698516846
gated_alive:a_3b:210344,a_3b,210344,tsne_p5,-23.258670806884766,-18.18679428100586
gated_alive:a_3b:210397,a_3b,210397,tsne_p5,-56.897239685058594,64.7535400390625
gated_alive:a_3b:211237,a_3b,211237,tsne_p5,-32.12556076049805,-79.83407592773438
gated_alive:a_3b:211256,a_3b,211256,tsne_p5,-56.95038986206055,-35.48460388183594
gated_alive:a_3b:212207,a_3b,212207,tsne_p5,-51.21751403808594,-20.460660934448242
gated_alive:a_3b:213502,a_3b,213502,tsne_p5,-69.51203155517578,-24.669960021972656
gated_alive:a_3b:213670,a_3b,213670,tsne_p5,51.40373611450195,-51.77836227416992
gated_alive:a_3b:213738,a_3b,213738,tsne_p5,-51.22052001953125,10.166606903076172
gated_alive:a_3b:213848,a_3b,213848,tsne_p5,-4.803774356842041,-14.923113822937012
gated_alive:a_3b:214081,a_3b,214081,tsne_p5,-3.3205246925354004,31.450984954833984
gated_alive:a_3b:214242,a_3b,214242,tsne_p5,-11.788803100585938,-73.05939483642578
gated_alive:a_3b:216532,a_3b,216532,tsne_p5,-70.283203125,-42.12593460083008
gated_alive:a_4a:168,a_4a,168,tsne_p5,39.068359375,-66.32568359375
gated_alive:a_4a:974,a_4a,974,tsne_p5,0.14411209523677826,-2.5661203861236572
gated_alive:a_4a:1465,a_4a,1465,tsne_p5,-27.490829467773438,-63.50404357910156
gated_alive:a_4a:2690,a_4a,2690,tsne_p5,-32.08745193481445,-15.05905818939209
gated_alive:a_4a:2828,a_4a,2828,tsne_p5,-14.156213760375977,0.6663326025009155
gated_alive:a_4a:4382,a_4a,4382,tsne_p5,5.960806846618652,89.73143768310547
gated_alive:a_4a:5068,a_4a,5068,tsne_p5,21.192108154296875,13.689976692199707
gated_alive:a_4a:5851,a_4a,5851,tsne_p5,9.633234977722168,8.966116905212402
gated_alive:a_4a:7327,a_4a,7327,tsne_p5,33.859046936035156,-34.350799560546875
gated_alive:a_4a:7388,a_4a,7388,tsne_p5,-40.1869010925293,-44.313743591308594
gated_alive:a_4a:8136,a_4a,8136,tsne_p5,26.126949310302734,-17.944665908813477
gated_alive:a_4a:8773,a_4a,8773,tsne_p5,-65.68280029296875,-34.3289680480957
gated_alive:a_4a:11330,a_4a,11330,tsne_p5,0.7538784742355347,4.8630194664001465
gated_alive:a_4a:11697,a_4a,11697,tsne_p5,56.60320281982422,-68.04891204833984
gated_alive:a_4a:15227,a_4a,15227,tsne_p5,-75.60077667236328,26.266401290893555
gated_alive:a_4a:16005,a_4a,16005,tsne_p5,33.70831298828125,1.7700926065444946
gated_alive:a_4a:17313,a_4a,17313,tsne_p5,43.456077575683594,16.827117919921875
gated_alive:a_4a:17406,a_4a,17406,tsne_p5,-69.94131469726562,27.694475173950195
gated_alive:a_4a:17533,a_4a,17533,tsne_p5,15.521279335021973,38.190364837646484
gated_alive:a_4a:18505,a_4a,18505,tsne_p5,29.04189682006836,-10.933013916015625
gated_alive:a_4a:19253,a_4a,19253,tsne_p5,35.1251220703125,26.303346633911133
gated_alive:a_4a:19559,a_4a,19559,tsne_p5,36.78385925292969,24.519908905029297
gated_alive:a_4a:20022,a_4a,20022,tsne_p5,-60.90656280517578,-53.75894546508789
gated_alive:a_4a:20688,a_4a,20688,tsne_p5,70.7854995727539,-51.83964157104492
gated_alive:a_4a:21699,a_4a,21699,tsne_p5,-24.25763702392578,-64.23912811279297
gated_alive:a_4a:21885,a_4a,21885,tsne_p5,88.4950942993164,11.67238712310791
gated_alive:a_4a:22234,a_4a,22234,tsne_p5,36.98526382446289,4.8422040939331055
gated_alive:a_4a:22499,a_4a,22499,tsne_p5,-71.75535583496094,-13.761868476867676
gated_alive:a_4a:22514,a_4a,22514,tsne_p5,31.446317672729492,50.221107482910156
gated_alive:a_4a:23062,a_4a,23062,tsne_p5,-12.746723175048828,69.33439636230469
gated_alive:a_4a:23170,a_4a,23170,tsne_p5,63.2316780090332,-3.218949317932129
gated_alive:a_4a:23653,a_4a,23653,tsne_p5,-58.968544006347656,-10.973846435546875
gated_alive:a_4a:23729,a_4a,23729,tsne_p5,-25.82390022277832,-31.54965591430664
gated_alive:a_4a:23891,a_4a,23891,tsne_p5,-50.867977142333984,-14.075355529785156
gated_alive:a_4a:23973,a_4a,23973,tsne_p5,-31.075191497802734,87.56909942626953
gated_alive:a_4a:24574,a_4a,24574,tsne_p5,20.124814987182617,-1.0579524040222168
gated_alive:a_4a:24647,a_4a,24647,tsne_p5,-43.576961517333984,6.572640895843506
gated_alive:a_4a:25836,a_4a,25836,tsne_p5,1.961474061012268,11.239293098449707
gated_alive:a_4a:27369,a_4a,27369,tsne_p5,-57.597232818603516,14.136906623840332
gated_alive:a_4a:27750,a_4a,27750,tsne_p5,-34.842254638671875,14.364055633544922
gated_alive:a_4a:28028,a_4a,28028,tsne_p5,41.68665313720703,-36.87514114379883
gated_alive:a_4a:28417,a_4a,28417,tsne_p5,61.914791107177734,-52.48872375488281
gated_alive:a_4a:28567,a_4a,28567,tsne_p5,69.2227554321289,-71.17870330810547
gated_alive:a_4a:28835,a_4a,28835,tsne_p5,90.83135986328125,12.973954200744629
gated_alive:a_4a:30299,a_4a,30299,tsne_p5,22.118207931518555,96.37373352050781
gated_alive:a_4a:30852,a_4a,30852,tsne_p5,-0.16780586540699005,-62.47262954711914
gated_alive:a_4a:30908,a_4a,30908,tsne_p5,-67.62195587158203,30.763166427612305
gated_alive:a_4a:32105,a_4a,32105,tsne_p5,-88.47557830810547,29.123249053955078
gated_alive:a_4a:32557,a_4a,32557,tsne_p5,54.68812942504883,-47.73283767700195
gated_alive:a_4a:32619,a_4a,32619,tsne_p5,37.07722854614258,25.407989501953125
gated_alive:a_4a:33855,a_4a,33855,tsne_p5,9.710002899169922,-3.5193305015563965
gated_alive:a_4a:34478,a_4a,34478,tsne_p5,56.70451354980469,38.88212203979492
gated_alive:a_4a:36106,a_4a,36106,tsne_p5,-73.82034301757812,5.787456512451172
gated_alive:a_4a:37186,a_4a,37186,tsne_p5,-30.33045768737793,-39.0523681640625
gated_alive:a_4a:38017,a_4a,38017,tsne_p5,-39.47895812988281,-44.894737243652344
gated_alive:a_4a:38632,a_4a,38632,tsne_p5,-18.331642150878906,13.546990394592285
gated_alive:a_4a:38657,a_4a,38657,tsne_p5,80.45603942871094,-57.515899658203125
gated_alive:a_4a:39072,a_4a,39072,tsne_p5,1.541878581047058,-21.289451599121094
gated_alive:a_4a:39269,a_4a,39269,tsne_p5,62.74440002441406,-0.9697750806808472
gated_alive:a_4a:41759,a_4a,41759,tsne_p5,-71.74958038330078,8.967320442199707
gated_alive:a_4a:41889,a_4a,41889,tsne_p5,-64.00031280517578,30.87385368347168
gated_alive:a_4a:41979,a_4a,41979,tsne_p5,-69.28797149658203,13.960878372192383
gated_alive:a_4a:42038,a_4a,42038,tsne_p5,-42.034690856933594,17.67880630493164
gated_alive:a_4a:42807,a_4a,42807,tsne_p5,-16.669221878051758,-70.50438690185547
gated_alive:a_4a:42961,a_4a,42961,tsne_p5,-72.4411392211914,-65.49989318847656
gated_alive:a_4a:43099,a_4a,43099,tsne_p5,34.99466323852539,45.2453498840332
gated_alive:a_4a:43750,a_4a,43750,tsne_p5,26.29241180419922,11.220272064208984
gated_alive:a_4a:44637,a_4a,44637,tsne_p5,41.784950256347656,-36.644309997558594
gated_alive:a_4a:45690,a_4a,45690,tsne_p5,-10.185194969177246,31.419036865234375
gated_alive:a_4a:46183,a_4a,46183,tsne_p5,-15.86866569519043,74.0118408203125
gated_alive:a_4a:47089,a_4a,47089,tsne_p5,-59.343265533447266,25.4410343170166
gated_alive:a_4a:47939,a_4a,47939,tsne_p5,-4.655548095703125,88.54540252685547
gated_alive:a_4a:48206,a_4a,48206,tsne_p5,-85.66544342041016,-5.953874588012695
gated_alive:a_4a:49157,a_4a,49157,tsne_p5,7.388615131378174,-3.915219783782959
gated_alive:a_4a:50375,a_4a,50375,tsne_p5,-45.61133575439453,14.79185676574707
gated_alive:a_4a:50819,a_4a,50819,tsne_p5,-43.2974739074707,-51.03272247314453
gated_alive:a_4a:51058,a_4a,51058,tsne_p5,-74.09236907958984,9.187545776367188
gated_alive:a_4a:52036,a_4a,52036,tsne_p5,10.80258846282959,-8.127029418945312
gated_alive:a_4a:52540,a_4a,52540,tsne_p5,41.534812927246094,19.09308433532715
gated_alive:a_4a:52878,a_4a,52878,tsne_p5,-48.20195770263672,-21.861452102661133
gated_alive:a_4a:55128,a_4a,55128,tsne_p5,-46.07571029663086,-73.87541961669922
gated_alive:a_4a:55584,a_4a,55584,tsne_p5,-35.68416976928711,59.066585540771484
gated_alive:a_4a:55685,a_4a,55685,tsne_p5,66.95905303955078,-53.21683120727539
gated_alive:a_4a:56173,a_4a,56173,tsne_p5,-51.353851318359375,-13.61305046081543
gated_alive:a_4a:57431,a_4a,57431,tsne_p5,-57.53425979614258,-20.971881866455078
gated_alive:a_4a:58856,a_4a,58856,tsne_p5,27.093036651611328,-24.770084381103516
gated_alive:a_4a:60858,a_4a,60858,tsne_p5,8.498739242553711,-13.68145751953125
gated_alive:a_4a:61162,a_4a,61162,tsne_p5,-28.56252670288086,66.8145751953125
gated_alive:a_4a:62712,a_4a,62712,tsne_p5,-8.016265869140625,-44.56352233886719
gated_alive:a_4a:64156,a_4a,64156,tsne_p5,-59.182064056396484,25.450258255004883
gated_alive:a_4a:64290,a_4a,64290,tsne_p5,-71.6529312133789,-13.773612976074219
gated_alive:a_4a:64836,a_4a,64836,tsne_p5,-14.764604568481445,-62.08989715576172
gated_alive:a_4a:64865,a_4a,64865,tsne_p5,2.025275945663452,25.824878692626953
gated_alive:a_4a:65147,a_4a,65147,tsne_p5,-58.98196792602539,-70.30428314208984
gated_alive:a_4a:65408,a_4a,65408,tsne_p5,70.45441436767578,26.386302947998047
gated_alive:a_4a:66794,a_4a,66794,tsne_p5,8.162419319152832,-27.548391342163086
gated_alive:a_4a:67092,a_4a,67092,tsne_p5,59.71356201171875,-1.4198050498962402
gated_alive:a_4a:67928,a_4a,67928,tsne_p5,53.816688537597656,68.7763442993164
gated_alive:a_4a:68220,a_4a,68220,tsne_p5,66.96182250976562,-58.714317321777344
gated_alive:a_4a:69095,a_4a,69095,tsne_p5,14.981035232543945,23.46546173095703
gated_alive:a_4a:69184,a_4a,69184,tsne_p5,11.991057395935059,-9.383125305175781
gated_alive:a_4a:69992,a_4a,69992,tsne_p5,51.813079833984375,64.94342803955078
gated_alive:a_4a:70622,a_4a,70622,tsne_p5,-55.775489807128906,-67.5498046875
gated_alive:a_4a:72150,a_4a,72150,tsne_p5,46.55337905883789,-0.9574787616729736
gated_alive:a_4a:72182,a_4a,72182,tsne_p5,83.82782745361328,-6.5106000900268555
gated_alive:a_4a:72346,a_4a,72346,tsne_p5,-33.9139404296875,54.718772888183594
gated_alive:a_4a:73491,a_4a,73491,tsne_p5,-37.499916076660156,50.41215515136719
gated_alive:a_4a:73656,a_4a,73656,tsne_p5,-34.548484802246094,-29.99091911315918
gated_alive:a_4a:73883,a_4a,73883,tsne_p5,33.882877349853516,1.4562004804611206
gated_alive:a_4a:74351,a_4a,74351,tsne_p5,28.003536224365234,34.43354034423828
gated_alive:a_4a:74369,a_4a,74369,tsne_p5,-15.850957870483398,74.40389251708984
gated_alive:a_4a:75655,a_4a,75655,tsne_p5,-53.08074951171875,26.048938751220703
gated_alive:a_4a:76346,a_4a,76346,tsne_p5,73.3294906616211,-58.516021728515625
gated_alive:a_4a:76357,a_4a,76357,tsne_p5,-27.647457122802734,73.02789306640625
gated_alive:a_4a:76723,a_4a,76723,tsne_p5,32.2867317199707,-47.151275634765625
gated_alive:a_4a:78587,a_4a,78587,tsne_p5,1.288070797920227,-89.46906280517578
gated_alive:a_4a:78871,a_4a,78871,tsne_p5,54.08433151245117,45.683841705322266
gated_alive:a_4a:78944,a_4a,78944,tsne_p5,57.09939956665039,-59.945796966552734
gated_alive:a_4a:80045,a_4a,80045,tsne_p5,60.54298400878906,-4.601551055908203
gated_alive:a_4a:81195,a_4a,81195,tsne_p5,43.949058532714844,-56.7429313659668
gated_alive:a_4a:81403,a_4a,81403,tsne_p5,25.436548233032227,23.715150833129883
gated_alive:a_4a:81946,a_4a,81946,tsne_p5,-18.044353485107422,-42.73892593383789
gated_alive:a_4a:82060,a_4a,82060,tsne_p5,-26.88780975341797,38.520965576171875
gated_alive:a_4a:83510,a_4a,83510,tsne_p5,-37.5867919921875,20.02311897277832
gated_alive:a_4a:83678,a_4a,83678,tsne_p5,-59.7516975402832,-69.90756225585938
gated_alive:a_4a:83999,a_4a,83999,tsne_p5,71.6396255493164,-58.94761276245117
gated_alive:a_4a:84049,a_4a,84049,tsne_p5,23.389421463012695,-15.475756645202637
gated_alive:a_4a:84631,a_4a,84631,tsne_p5,-39.18620300292969,83.753173828125
gated_alive:a_4a:84694,a_4a,84694,tsne_p5,-45.31998062133789,-6.865281581878662
gated_alive:a_4a:84792,a_4a,84792,tsne_p5,21.13756561279297,16.21805191040039
gated_alive:a_4a:85578,a_4a,85578,tsne_p5,27.920087814331055,48.32301330566406
gated_alive:a_4a:85723,a_4a,85723,tsne_p5,68.42701721191406,61.53022384643555
gated_alive:a_4a:86597,a_4a,86597,tsne_p5,6.708500385284424,-84.14924621582031
gated_alive:a_4a:88219,a_4a,88219,tsne_p5,-75.26324462890625,32.198062896728516
gated_alive:a_4a:89383,a_4a,89383,tsne_p5,-65.1039810180664,-64.17537689208984
gated_alive:a_4a:89683,a_4a,89683,tsne_p5,-71.42987060546875,65.29684448242188
gated_alive:a_4a:90424,a_4a,90424,tsne_p5,-52.55813217163086,64.80975341796875
gated_alive:a_4a:90657,a_4a,90657,tsne_p5,-25.83973503112793,-86.84465026855469
gated_alive:a_4a:90700,a_4a,90700,tsne_p5,-17.664785385131836,33.08683776855469
gated_alive:a_4a:91379,a_4a,91379,tsne_p5,-60.648193359375,-13.929097175598145
gated_alive:a_4a:91509,a_4a,91509,tsne_p5,22.795419692993164,53.34939956665039
gated_alive:a_4a:91743,a_4a,91743,tsne_p5,-35.82758331298828,-85.192626953125
gated_alive:a_4a:93403,a_4a,93403,tsne_p5,43.54340362548828,-4.7805938720703125
gated_alive:a_4a:94175,a_4a,94175,tsne_p5,14.062474250793457,77.62394714355469
gated_alive:a_4a:94447,a_4a,94447,tsne_p5,16.6923770904541,-66.63676452636719
gated_alive:a_4a:94985,a_4a,94985,tsne_p5,-17.27391242980957,-71.00684356689453
gated_alive:a_4a:95028,a_4a,95028,tsne_p5,-41.70169448852539,-19.229703903198242
gated_alive:a_4a:95144,a_4a,95144,tsne_p5,-86.18095397949219,29.01603126525879
gated_alive:a_4a:95679,a_4a,95679,tsne_p5,-22.979639053344727,3.4779903888702393
gated_alive:a_4a:96169,a_4a,96169,tsne_p5,-7.198060989379883,-28.458011627197266
gated_alive:a_4a:96535,a_4a,96535,tsne_p5,-0.11732492595911026,22.4761962890625
gated_alive:a_4a:99016,a_4a,99016,tsne_p5,-59.34259796142578,-33.12518310546875
gated_alive:a_4a:99640,a_4a,99640,tsne_p5,-7.58538293838501,-36.80348205566406
gated_alive:a_4a:99652,a_4a,99652,tsne_p5,-22.181081771850586,72.08834838867188
gated_alive:a_4a:99785,a_4a,99785,tsne_p5,79.71632385253906,-34.7390251159668
gated_alive:a_4a:100126,a_4a,100126,tsne_p5,-14.627259254455566,-80.26078796386719
gated_alive:a_4a:100592,a_4a,100592,tsne_p5,-47.785831451416016,-26.334064483642578
gated_alive:a_4a:102156,a_4a,102156,tsne_p5,-55.46504211425781,31.51490020751953
gated_alive:a_4a:103113,a_4a,103113,tsne_p5,41.00784683227539,33.02402114868164
gated_alive:a_4a:103305,a_4a,103305,tsne_p5,5.558123588562012,36.12643814086914
gated_alive:a_4a:104997,a_4a,104997,tsne_p5,-76.45250701904297,-36.56642532348633
gated_alive:a_4a:105227,a_4a,105227,tsne_p5,89.14596557617188,-11.003069877624512
gated_alive:a_4a:107265,a_4a,107265,tsne_p5,72.76901245117188,65.26084899902344
gated_alive:a_4a:107273,a_4a,107273,tsne_p5,-11.663094520568848,-29.191133499145508
gated_alive:a_4a:108711,a_4a,108711,tsne_p5,27.915475845336914,-75.3039321899414
gated_alive:a_4a:109984,a_4a,109984,tsne_p5,33.924312591552734,39.53382110595703
gated_alive:a_4a:110701,a_4a,110701,tsne_p5,49.947330474853516,-3.905240058898926
gated_alive:a_4a:112254,a_4a,112254,tsne_p5,-31.879188537597656,46.01099395751953
gated_alive:a_4a:113976,a_4a,113976,tsne_p5,-60.1884651184082,58.876434326171875
gated_alive:a_4a:114431,a_4a,114431,tsne_p5,-46.51588821411133,8.642875671386719
gated_alive:a_4a:114730,a_4a,114730,tsne_p5,22.041126251220703,35.478294372558594
gated_alive:a_4a:114775,a_4a,114775,tsne_p5,65.4933090209961,0.9357359409332275
gated_alive:a_4a:115410,a_4a,115410,tsne_p5,66.9807357788086,8.566484451293945
gated_alive:a_4a:117291,a_4a,117291,tsne_p5,-45.446189880371094,-74.20922088623047
gated_alive:a_4a:117340,a_4a,117340,tsne_p5,-16.818511962890625,66.70695495605469
gated_alive:a_4a:118294,a_4a,118294,tsne_p5,-48.10663986206055,15.447548866271973
gated_alive:a_4a:118496,a_4a,118496,tsne_p5,11.1504545211792,21.46000099182129
gated_alive:a_4a:119436,a_4a,119436,tsne_p5,-64.08214569091797,-61.52876281738281
gated_alive:a_4a:119942,a_4a,119942,tsne_p5,71.88683319091797,23.631938934326172
gated_alive:a_4a:120288,a_4a,120288,tsne_p5,41.280635833740234,-1.9160348176956177
gated_alive:a_4a:120635,a_4a,120635,tsne_p5,26.713211059570312,-10.670949935913086
gated_alive:a_4a:121622,a_4a,121622,tsne_p5,-73.0345687866211,66.11395263671875
gated_alive:a_4a:121831,a_4a,121831,tsne_p5,-55.80490493774414,11.464317321777344
gated_alive:a_4a:122424,a_4a,122424,tsne_p5,27.146650314331055,-31.94820785522461
gated_alive:a_4a:123308,a_4a,123308,tsne_p5,69.51566314697266,-0.7955093383789062
gated_alive:a_4a:124026,a_4a,124026,tsne_p5,7.532551288604736,-14.761480331420898
gated_alive:a_4a:124831,a_4a,124831,tsne_p5,12.711828231811523,-14.644512176513672
gated_alive:a_4a:125832,a_4a,125832,tsne_p5,-48.112022399902344,-63.830055236816406
gated_alive:a_4a:126066,a_4a,126066,tsne_p5,7.8737335205078125,-79.27192687988281
gated_alive:a_4a:126962,a_4a,126962,tsne_p5,7.679295539855957,18.112749099731445
gated_alive:a_4a:127785,a_4a,127785,tsne_p5,-12.958324432373047,86.42499542236328
gated_alive:a_4a:128146,a_4a,128146,tsne_p5,-27.564842224121094,-64.14395141601562
gated_alive:a_4a:128512,a_4a,128512,tsne_p5,12.954561233520508,36.62569808959961
gated_alive:a_4a:129500,a_4a,129500,tsne_p5,6.95882511138916,-1.4996559619903564
gated_alive:a_4a:129952,a_4a,129952,tsne_p5,80.26043701171875,-57.65673065185547
gated_alive:a_4a:130248,a_4a,130248,tsne_p5,18.201501846313477,-92.91915130615234
gated_alive:a_4a:131327,a_4a,131327,tsne_p5,28.145347595214844,-48.33118438720703
gated_alive:a_4a:132944,a_4a,132944,tsne_p5,40.9937858581543,17.643585205078125
gated_alive:a_4a:133154,a_4a,133154,tsne_p5,-18.215375900268555,15.301002502441406
gated_alive:a_4a:134134,a_4a,134134,tsne_p5,-44.689605712890625,12.046346664428711
gated_alive:a_4a:134824,a_4a,134824,tsne_p5,-52.293087005615234,75.33820343017578
gated_alive:a_4a:136303,a_4a,136303,tsne_p5,27.093259811401367,-40.167938232421875
gated_alive:a_4a:137352,a_4a,137352,tsne_p5,-61.82368087768555,15.399734497070312
gated_alive:a_4a:137937,a_4a,137937,tsne_p5,21.12393569946289,-15.13640022277832
gated_alive:a_4a:138645,a_4a,138645,tsne_p5,-7.228662967681885,-47.37326431274414
gated_alive:a_4a:139638,a_4a,139638,tsne_p5,50.49587631225586,5.593808174133301
gated_alive:a_4a:139701,a_4a,139701,tsne_p5,24.59334945678711,44.18231201171875
gated_alive:a_4a:140085,a_4a,140085,tsne_p5,-10.267987251281738,-67.76158905029297
gated_alive:a_4a:140551,a_4a,140551,tsne_p5,46.109188079833984,-2.8485846519470215
gated_alive:a_4a:140864,a_4a,140864,tsne_p5,-33.33313751220703,-45.963462829589844
gated_alive:a_4a:141172,a_4a,141172,tsne_p5,36.84957504272461,37.20370864868164
gated_alive:a_4a:142069,a_4a,142069,tsne_p5,-51.99492263793945,-27.65239715576172
gated_alive:a_4a:142527,a_4a,142527,tsne_p5,41.842247009277344,-9.816186904907227
gated_alive:a_4a:144157,a_4a,144157,tsne_p5,-74.08695220947266,-43.50828170776367
gated_alive:a_4a:144779,a_4a,144779,tsne_p5,67.79658508300781,-63.512977600097656
gated_alive:a_4a:145631,a_4a,145631,tsne_p5,71.97915649414062,23.219406127929688
gated_alive:a_4a:146704,a_4a,146704,tsne_p5,53.20942687988281,60.5143928527832
gated_alive:a_4a:146846,a_4a,146846,tsne_p5,36.44706726074219,-15.298896789550781
gated_alive:a_4a:146854,a_4a,146854,tsne_p5,-43.69524383544922,11.25361442565918
gated_alive:a_4a:146970,a_4a,146970,tsne_p5,-47.41577911376953,-78.67024230957031
gated_alive:a_4a:147292,a_4a,147292,tsne_p5,31.213375091552734,22.368745803833008
gated_alive:a_4a:147683,a_4a,147683,tsne_p5,18.750484466552734,-17.213640213012695
gated_alive:a_4a:147782,a_4a,147782,tsne_p5,63.32685470581055,-0.6343790292739868
gated_alive:a_4a:149158,a_4a,149158,tsne_p5,-7.825936317443848,63.4172477722168
gated_alive:a_4a:149747,a_4a,149747,tsne_p5,35.67755126953125,17.059772491455078
gated_alive:a_4a:150366,a_4a,150366,tsne_p5,-43.14302062988281,-51.099857330322266
gated_alive:a_4a:152053,a_4a,152053,tsne_p5,-67.99629974365234,-5.054971218109131
gated_alive:a_4a:152481,a_4a,152481,tsne_p5,70.9230728149414,8.942474365234375
gated_alive:a_4a:152542,a_4a,152542,tsne_p5,-5.476809501647949,20.445831298828125
gated_alive:a_4a:152643,a_4a,152643,tsne_p5,-77.65714263916016,32.237327575683594
gated_alive:a_4a:154397,a_4a,154397,tsne_p5,67.02168273925781,-58.46983337402344
gated_alive:a_4a:155134,a_4a,155134,tsne_p5,23.518980026245117,31.586780548095703
gated_alive:a_4a:156021,a_4a,156021,tsne_p5,42.073612213134766,-2.6292245388031006
gated_alive:a_4a:158018,a_4a,158018,tsne_p5,82.08938598632812,6.408242702484131
gated_alive:a_4a:158749,a_4a,158749,tsne_p5,66.76791381835938,-1.8394086360931396
gated_alive:a_4a:159183,a_4a,159183,tsne_p5,4.682260513305664,14.63280963897705
gated_alive:a_4a:159617,a_4a,159617,tsne_p5,20.986553192138672,-90.68333435058594
gated_alive:a_4a:159817,a_4a,159817,tsne_p5,-24.29439353942871,65.19699096679688
gated_alive:a_4a:160708,a_4a,160708,tsne_p5,4.896462440490723,11.221528053283691
gated_alive:a_4a:161806,a_4a,161806,tsne_p5,-22.285144805908203,33.323665618896484
gated_alive:a_4a:161869,a_4a,161869,tsne_p5,-30.254980087280273,59.05974578857422
gated_alive:a_4a:162231,a_4a,162231,tsne_p5,-5.077913284301758,-73.09651947021484
gated_alive:a_4a:162977,a_4a,162977,tsne_p5,32.19356155395508,-58.178253173828125
gated_alive:a_4a:163024,a_4a,163024,tsne_p5,66.94242095947266,-53.143733978271484
gated_alive:a_4a:163306,a_4a,163306,tsne_p5,-46.50107955932617,-76.53557586669922
gated_alive:a_4a:163874,a_4a,163874,tsne_p5,-9.300766944885254,43.886043548583984
gated_alive:a_4a:163886,a_4a,163886,tsne_p5,28.010393142700195,50.79214859008789
gated_alive:a_4a:163966,a_4a,163966,tsne_p5,5.996368885040283,68.04821014404297
gated_alive:a_4a:164339,a_4a,164339,tsne_p5,9.256318092346191,-19.540620803833008
gated_alive:a_4a:165259,a_4a,165259,tsne_p5,-29.386125564575195,87.67386627197266
gated_alive:a_4a:165650,a_4a,165650,tsne_p5,-12.421255111694336,66.01289367675781
gated_alive:a_4a:166221,a_4a,166221,tsne_p5,60.86874008178711,-2.240020513534546
gated_alive:a_4a:166292,a_4a,166292,tsne_p5,-17.177120208740234,31.130203247070312
gated_alive:a_4a:166447,a_4a,166447,tsne_p5,-42.40873718261719,17.82557487487793
gated_alive:a_4a:167112,a_4a,167112,tsne_p5,35.99408721923828,4.518458843231201
gated_alive:a_4a:169402,a_4a,169402,tsne_p5,-11.731026649475098,-88.82757568359375
gated_alive:a_4a:169635,a_4a,169635,tsne_p5,-62.38056182861328,19.132953643798828
gated_alive:a_4a:169762,a_4a,169762,tsne_p5,-38.67768096923828,-86.16432189941406
gated_alive:a_4a:170058,a_4a,170058,tsne_p5,62.094356536865234,-52.57813262939453
gated_alive:a_4a:170490,a_4a,170490,tsne_p5,65.63663482666016,0.6251870393753052
gated_alive:a_4a:172820,a_4a,172820,tsne_p5,48.18065643310547,8.975321769714355
gated_alive:a_4a:172919,a_4a,172919,tsne_p5,58.93350601196289,28.23282814025879
gated_alive:a_4a:173204,a_4a,173204,tsne_p5,18.092992782592773,19.606388092041016
gated_alive:a_4a:173614,a_4a,173614,tsne_p5,50.341678619384766,-8.007430076599121
