split_id,donor_id,y_true,filter_id,alpha,rho,halfmax_threshold,frequency,n_selected_cells,training_donors,pooled_response,n_cells
47,a_003,0,0,0.03217080980539322,2.287531852722168,1.049814224243164,0.012,240,a_001;a_002;a_004;a_010;a_012;a_2a;a_3b;a_4a;a_5b,0.9903975129127502,20000
47,a_009,0,0,0.03217080980539322,2.287531852722168,1.049814224243164,0.0159,318,a_001;a_002;a_004;a_010;a_012;a_2a;a_3b;a_4a;a_5b,1.0939934253692627,20000
47,a_1a,0,0,0.03217080980539322,2.287531852722168,1.049814224243164,0.0051,102,a_001;a_002;a_004;a_010;a_012;a_2a;a_3b;a_4a;a_5b,0.4994274079799652,20000
47,a_2b,0,0,0.03217080980539322,2.287531852722168,1.049814224243164,0.001,20,a_001;a_002;a_004;a_010;a_012;a_2a;a_3b;a_4a;a_5b,0.12694384157657623,20000
47,a_4b,1,0,0.03217080980539322,2.287531852722168,1.049814224243164,0.0075,150,a_001;a_002;a_004;a_010;a_012;a_2a;a_3b;a_4a;a_5b,0.7924231290817261,20000
47,a_5a,1,0,0.03217080980539322,2.287531852722168,1.049814224243164,0.0161,322,a_001;a_002;a_004;a_010;a_012;a_2a;a_3b;a_4a;a_5b,1.109645128250122,20000
48,a_001,1,4,0.009314306080341339,0.6486572027206421,0.3195606470108032,5e-05,1,a_003;a_005;a_006;a_007;a_011;a_2a;a_2b;a_4a;a_4b;a_5b,0.17888754606246948,20000
48,a_002,1,4,0.009314306080341339,0.6486572027206421,0.3195606470108032,0.0,0,a_003;a_005;a_006;a_007;a_011;a_2a;a_2b;a_4a;a_4b;a_5b,0.07215751707553864,20000
48,a_004,0,4,0.009314306080341339,0.6486572027206421,0.3195606470108032,0.0,0,a_003;a_005;a_006;a_007;a_011;a_2a;a_2b;a_4a;a_4b;a_5b,0.04502129554748535,20000
48,a_010,0,4,0.009314306080341339,0.6486572027206421,0.3195606470108032,0.0,0,a_003;a_005;a_006;a_007;a_011;a_2a;a_2b;a_4a;a_4b;a_5b,0.05005849525332451,20000
48,a_1a,0,4,0.009314306080341339,0.6486572027206421,0.3195606470108032,0.00015,3,a_003;a_005;a_006;a_007;a_011;a_2a;a_2b;a_4a;a_4b;a_5b,0.20566697418689728,20000
48,a_3b,0,4,0.009314306080341339,0.6486572027206421,0.3195606470108032,0.0003,6,a_003;a_005;a_006;a_007;a_011;a_2a;a_2b;a_4a;a_4b;a_5b,0.2253139317035675,20000
49,a_001,1,4,0.019954616203904152,2.0969254970550537,0.9170477390289307,0.0088,176,a_002;a_006;a_007;a_010;a_011;a_012;a_2a;a_4b;a_5b,0.9191062450408936,20000
49,a_003,0,4,0.019954616203904152,2.0969254970550537,0.9170477390289307,0.0063,126,a_002;a_006;a_007;a_010;a_011;a_012;a_2a;a_4b;a_5b,0.8356929421424866,20000
49,a_004,0,4,0.019954616203904152,2.0969254970550537,0.9170477390289307,0.0016,32,a_002;a_006;a_007;a_010;a_011;a_012;a_2a;a_4b;a_5b,0.268235445022583,20000
49,a_009,0,4,0.019954616203904152,2.0969254970550537,0.9170477390289307,0.0206,412,a_002;a_006;a_007;a_010;a_011;a_012;a_2a;a_4b;a_5b,1.1532974243164062,20000
49,a_1a,0,4,0.019954616203904152,2.0969254970550537,0.9170477390289307,0.00855,171,a_002;a_006;a_007;a_010;a_011;a_012;a_2a;a_4b;a_5b,0.8824028372764587,20000
49,a_4a,1,4,0.019954616203904152,2.0969254970550537,0.9170477390289307,0.0125,250,a_002;a_006;a_007;a_010;a_011;a_012;a_2a;a_4b;a_5b,1.0384141206741333,20000
