model,kind,fpr,mean_tpr,mean_split_auc,n_splits
prototype_soft,network,0.35000000000000003,0.68,0.7375,100
prototype_soft,network,0.352,0.68,0.7375,100
prototype_soft,network,0.354,0.68,0.7375,100
prototype_soft,network,0.356,0.68,0.7375,100
prototype_soft,network,0.358,0.68,0.7375,100
prototype_soft,network,0.36,0.68,0.7375,100
prototype_soft,network,0.362,0.68,0.7375,100
prototype_soft,network,0.364,0.68,0.7375,100
prototype_soft,network,0.366,0.68,0.7375,100
prototype_soft,network,0.368,0.68,0.7375,100
prototype_soft,network,0.37,0.68,0.7375,100
prototype_soft,network,0.372,0.68,0.7375,100
prototype_soft,network,0.374,0.68,0.7375,100
prototype_soft,network,0.376,0.68,0.7375,100
prototype_soft,network,0.378,0.68,0.7375,100
prototype_soft,network,0.38,0.68,0.7375,100
prototype_soft,network,0.382,0.68,0.7375,100
prototype_soft,network,0.384,0.68,0.7375,100
prototype_soft,network,0.386,0.68,0.7375,100
prototype_soft,network,0.388,0.68,0.7375,100
prototype_soft,network,0.39,0.68,0.7375,100
prototype_soft,network,0.392,0.68,0.7375,100
prototype_soft,network,0.394,0.68,0.7375,100
prototype_soft,network,0.396,0.68,0.7375,100
prototype_soft,network,0.398,0.68,0.7375,100
prototype_soft,network,0.4,0.68,0.7375,100
prototype_soft,network,0.402,0.68,0.7375,100
prototype_soft,network,0.404,0.68,0.7375,100
prototype_soft,network,0.406,0.68,0.7375,100
prototype_soft,network,0.40800000000000003,0.68,0.7375,100
prototype_soft,network,0.41000000000000003,0.68,0.7375,100
prototype_soft,network,0.41200000000000003,0.68,0.7375,100
prototype_soft,network,0.41400000000000003,0.68,0.7375,100
prototype_soft,network,0.41600000000000004,0.68,0.7375,100
prototype_soft,network,0.418,0.68,0.7375,100
prototype_soft,network,0.42,0.68,0.7375,100
prototype_soft,network,0.422,0.68,0.7375,100
prototype_soft,network,0.424,0.68,0.7375,100
prototype_soft,network,0.426,0.68,0.7375,100
prototype_soft,network,0.428,0.68,0.7375,100
prototype_soft,network,0.43,0.68,0.7375,100
prototype_soft,network,0.432,0.68,0.7375,100
prototype_soft,network,0.434,0.68,0.7375,100
prototype_soft,network,0.436,0.68,0.7375,100
prototype_soft,network,0.438,0.68,0.7375,100
prototype_soft,network,0.44,0.68,0.7375,100
prototype_soft,network,0.442,0.68,0.7375,100
prototype_soft,network,0.444,0.68,0.7375,100
prototype_soft,network,0.446,0.68,0.7375,100
prototype_soft,network,0.448,0.68,0.7375,100
prototype_soft,network,0.45,0.68,0.7375,100
prototype_soft,network,0.452,0.68,0.7375,100
prototype_soft,network,0.454,0.68,0.7375,100
prototype_soft,network,0.456,0.68,0.7375,100
prototype_soft,network,0.458,0.68,0.7375,100
prototype_soft,network,0.46,0.68,0.7375,100
prototype_soft,network,0.462,0.68,0.7375,100
prototype_soft,network,0.464,0.68,0.7375,100
prototype_soft,network,0.466,0.68,0.7375,100
prototype_soft,network,0.468,0.68,0.7375,100
prototype_soft,network,0.47000000000000003,0.68,0.7375,100
prototype_soft,network,0.47200000000000003,0.68,0.7375,100
prototype_soft,network,0.47400000000000003,0.68,0.7375,100
prototype_soft,network,0.47600000000000003,0.68,0.7375,100
prototype_soft,network,0.47800000000000004,0.68,0.7375,100
prototype_soft,network,0.48,0.68,0.7375,100
prototype_soft,network,0.482,0.68,0.7375,100
prototype_soft,network,0.484,0.68,0.7375,100
prototype_soft,network,0.486,0.68,0.7375,100
prototype_soft,network,0.488,0.68,0.7375,100
prototype_soft,network,0.49,0.68,0.7375,100
prototype_soft,network,0.492,0.68,0.7375,100
prototype_soft,network,0.494,0.68,0.7375,100
prototype_soft,network,0.496,0.68,0.7375,100
prototype_soft,network,0.498,0.68,0.7375,100
prototype_soft,network,0.5,0.865,0.7375,100
prototype_soft,network,0.502,0.865,0.7375,100
prototype_soft,network,0.504,0.865,0.7375,100
prototype_soft,network,0.506,0.865,0.7375,100
prototype_soft,network,0.508,0.865,0.7375,100
prototype_soft,network,0.51,0.865,0.7375,100
prototype_soft,network,0.512,0.865,0.7375,100
prototype_soft,network,0.514,0.865,0.7375,100
prototype_soft,network,0.516,0.865,0.7375,100
prototype_soft,network,0.518,0.865,0.7375,100
prototype_soft,network,0.52,0.865,0.7375,100
prototype_soft,network,0.522,0.865,0.7375,100
prototype_soft,network,0.524,0.865,0.7375,100
prototype_soft,network,0.526,0.865,0.7375,100
prototype_soft,network,0.528,0.865,0.7375,100
prototype_soft,network,0.53,0.865,0.7375,100
prototype_soft,network,0.532,0.865,0.7375,100
prototype_soft,network,0.534,0.865,0.7375,100
prototype_soft,network,0.536,0.865,0.7375,100
prototype_soft,network,0.538,0.865,0.7375,100
prototype_soft,network,0.54,0.865,0.7375,100
prototype_soft,network,0.542,0.865,0.7375,100
prototype_soft,network,0.544,0.865,0.7375,100
prototype_soft,network,0.546,0.865,0.7375,100
prototype_soft,network,0.548,0.865,0.7375,100
prototype_soft,network,0.55,0.865,0.7375,100
prototype_soft,network,0.552,0.865,0.7375,100
prototype_soft,network,0.554,0.865,0.7375,100
prototype_soft,network,0.556,0.865,0.7375,100
prototype_soft,network,0.558,0.865,0.7375,100
prototype_soft,network,0.56,0.865,0.7375,100
prototype_soft,network,0.562,0.865,0.7375,100
prototype_soft,network,0.5640000000000001,0.865,0.7375,100
prototype_soft,network,0.5660000000000001,0.865,0.7375,100
prototype_soft,network,0.5680000000000001,0.865,0.7375,100
prototype_soft,network,0.5700000000000001,0.865,0.7375,100
prototype_soft,network,0.5720000000000001,0.865,0.7375,100
prototype_soft,network,0.5740000000000001,0.865,0.7375,100
prototype_soft,network,0.5760000000000001,0.865,0.7375,100
prototype_soft,network,0.578,0.865,0.7375,100
prototype_soft,network,0.58,0.865,0.7375,100
prototype_soft,network,0.582,0.865,0.7375,100
prototype_soft,network,0.584,0.865,0.7375,100
prototype_soft,network,0.586,0.865,0.7375,100
prototype_soft,network,0.588,0.865,0.7375,100
prototype_soft,network,0.59,0.865,0.7375,100
prototype_soft,network,0.592,0.865,0.7375,100
prototype_soft,network,0.594,0.865,0.7375,100
prototype_soft,network,0.596,0.865,0.7375,100
prototype_soft,network,0.598,0.865,0.7375,100
prototype_soft,network,0.6,0.865,0.7375,100
prototype_soft,network,0.602,0.865,0.7375,100
prototype_soft,network,0.604,0.865,0.7375,100
prototype_soft,network,0.606,0.865,0.7375,100
prototype_soft,network,0.608,0.865,0.7375,100
prototype_soft,network,0.61,0.865,0.7375,100
prototype_soft,network,0.612,0.865,0.7375,100
prototype_soft,network,0.614,0.865,0.7375,100
prototype_soft,network,0.616,0.865,0.7375,100
prototype_soft,network,0.618,0.865,0.7375,100
prototype_soft,network,0.62,0.865,0.7375,100
prototype_soft,network,0.622,0.865,0.7375,100
prototype_soft,network,0.624,0.865,0.7375,100
prototype_soft,network,0.626,0.865,0.7375,100
prototype_soft,network,0.628,0.865,0.7375,100
prototype_soft,network,0.63,0.865,0.7375,100
prototype_soft,network,0.632,0.865,0.7375,100
prototype_soft,network,0.634,0.865,0.7375,100
prototype_soft,network,0.636,0.865,0.7375,100
prototype_soft,network,0.638,0.865,0.7375,100
prototype_soft,network,0.64,0.865,0.7375,100
prototype_soft,network,0.642,0.865,0.7375,100
prototype_soft,network,0.644,0.865,0.7375,100
prototype_soft,network,0.646,0.865,0.7375,100
prototype_soft,network,0.648,0.865,0.7375,100
prototype_soft,network,0.65,0.865,0.7375,100
prototype_soft,network,0.652,0.865,0.7375,100
prototype_soft,network,0.654,0.865,0.7375,100
prototype_soft,network,0.656,0.865,0.7375,100
prototype_soft,network,0.658,0.865,0.7375,100
prototype_soft,network,0.66,0.865,0.7375,100
prototype_soft,network,0.662,0.865,0.7375,100
prototype_soft,network,0.664,0.865,0.7375,100
prototype_soft,network,0.666,0.865,0.7375,100
prototype_soft,network,0.668,0.865,0.7375,100
prototype_soft,network,0.67,0.865,0.7375,100
prototype_soft,network,0.672,0.865,0.7375,100
prototype_soft,network,0.674,0.865,0.7375,100
prototype_soft,network,0.676,0.865,0.7375,100
prototype_soft,network,0.678,0.865,0.7375,100
prototype_soft,network,0.68,0.865,0.7375,100
prototype_soft,network,0.682,0.865,0.7375,100
prototype_soft,network,0.684,0.865,0.7375,100
prototype_soft,network,0.686,0.865,0.7375,100
prototype_soft,network,0.6880000000000001,0.865,0.7375,100
prototype_soft,network,0.6900000000000001,0.865,0.7375,100
prototype_soft,network,0.6920000000000001,0.865,0.7375,100
prototype_soft,network,0.6940000000000001,0.865,0.7375,100
prototype_soft,network,0.6960000000000001,0.865,0.7375,100
prototype_soft,network,0.6980000000000001,0.865,0.7375,100
prototype_soft,network,0.7000000000000001,0.865,0.7375,100
prototype_soft,network,0.7020000000000001,0.865,0.7375,100
prototype_soft,network,0.704,0.865,0.7375,100
prototype_soft,network,0.706,0.865,0.7375,100
prototype_soft,network,0.708,0.865,0.7375,100
prototype_soft,network,0.71,0.865,0.7375,100
prototype_soft,network,0.712,0.865,0.7375,100
prototype_soft,network,0.714,0.865,0.7375,100
prototype_soft,network,0.716,0.865,0.7375,100
prototype_soft,network,0.718,0.865,0.7375,100
prototype_soft,network,0.72,0.865,0.7375,100
prototype_soft,network,0.722,0.865,0.7375,100
prototype_soft,network,0.724,0.865,0.7375,100
prototype_soft,network,0.726,0.865,0.7375,100
prototype_soft,network,0.728,0.865,0.7375,100
prototype_soft,network,0.73,0.865,0.7375,100
prototype_soft,network,0.732,0.865,0.7375,100
prototype_soft,network,0.734,0.865,0.7375,100
prototype_soft,network,0.736,0.865,0.7375,100
prototype_soft,network,0.738,0.865,0.7375,100
prototype_soft,network,0.74,0.865,0.7375,100
prototype_soft,network,0.742,0.865,0.7375,100
prototype_soft,network,0.744,0.865,0.7375,100
prototype_soft,network,0.746,0.865,0.7375,100
prototype_soft,network,0.748,0.865,0.7375,100
prototype_soft,network,0.75,0.955,0.7375,100
prototype_soft,network,0.752,0.955,0.7375,100
prototype_soft,network,0.754,0.955,0.7375,100
prototype_soft,network,0.756,0.955,0.7375,100
prototype_soft,network,0.758,0.955,0.7375,100
prototype_soft,network,0.76,0.955,0.7375,100
prototype_soft,network,0.762,0.955,0.7375,100
prototype_soft,network,0.764,0.955,0.7375,100
prototype_soft,network,0.766,0.955,0.7375,100
prototype_soft,network,0.768,0.955,0.7375,100
prototype_soft,network,0.77,0.955,0.7375,100
prototype_soft,network,0.772,0.955,0.7375,100
prototype_soft,network,0.774,0.955,0.7375,100
prototype_soft,network,0.776,0.955,0.7375,100
prototype_soft,network,0.778,0.955,0.7375,100
prototype_soft,network,0.78,0.955,0.7375,100
prototype_soft,network,0.782,0.955,0.7375,100
prototype_soft,network,0.784,0.955,0.7375,100
prototype_soft,network,0.786,0.955,0.7375,100
prototype_soft,network,0.788,0.955,0.7375,100
prototype_soft,network,0.79,0.955,0.7375,100
prototype_soft,network,0.792,0.955,0.7375,100
prototype_soft,network,0.794,0.955,0.7375,100
prototype_soft,network,0.796,0.955,0.7375,100
prototype_soft,network,0.798,0.955,0.7375,100
prototype_soft,network,0.8,0.955,0.7375,100
prototype_soft,network,0.802,0.955,0.7375,100
prototype_soft,network,0.804,0.955,0.7375,100
prototype_soft,network,0.806,0.955,0.7375,100
prototype_soft,network,0.808,0.955,0.7375,100
prototype_soft,network,0.81,0.955,0.7375,100
prototype_soft,network,0.812,0.955,0.7375,100
prototype_soft,network,0.8140000000000001,0.955,0.7375,100
prototype_soft,network,0.8160000000000001,0.955,0.7375,100
prototype_soft,network,0.8180000000000001,0.955,0.7375,100
prototype_soft,network,0.8200000000000001,0.955,0.7375,100
prototype_soft,network,0.8220000000000001,0.955,0.7375,100
prototype_soft,network,0.8240000000000001,0.955,0.7375,100
prototype_soft,network,0.8260000000000001,0.955,0.7375,100
prototype_soft,network,0.8280000000000001,0.955,0.7375,100
prototype_soft,network,0.8300000000000001,0.955,0.7375,100
prototype_soft,network,0.8320000000000001,0.955,0.7375,100
prototype_soft,network,0.834,0.955,0.7375,100
prototype_soft,network,0.836,0.955,0.7375,100
prototype_soft,network,0.838,0.955,0.7375,100
prototype_soft,network,0.84,0.955,0.7375,100
prototype_soft,network,0.842,0.955,0.7375,100
prototype_soft,network,0.844,0.955,0.7375,100
prototype_soft,network,0.846,0.955,0.7375,100
prototype_soft,network,0.848,0.955,0.7375,100
prototype_soft,network,0.85,0.955,0.7375,100
prototype_soft,network,0.852,0.955,0.7375,100
prototype_soft,network,0.854,0.955,0.7375,100
prototype_soft,network,0.856,0.955,0.7375,100
prototype_soft,network,0.858,0.955,0.7375,100
prototype_soft,network,0.86,0.955,0.7375,100
prototype_soft,network,0.862,0.955,0.7375,100
prototype_soft,network,0.864,0.955,0.7375,100
prototype_soft,network,0.866,0.955,0.7375,100
prototype_soft,network,0.868,0.955,0.7375,100
prototype_soft,network,0.87,0.955,0.7375,100
prototype_soft,network,0.872,0.955,0.7375,100
prototype_soft,network,0.874,0.955,0.7375,100
prototype_soft,network,0.876,0.955,0.7375,100
prototype_soft,network,0.878,0.955,0.7375,100
prototype_soft,network,0.88,0.955,0.7375,100
prototype_soft,network,0.882,0.955,0.7375,100
prototype_soft,network,0.884,0.955,0.7375,100
prototype_soft,network,0.886,0.955,0.7375,100
prototype_soft,network,0.888,0.955,0.7375,100
prototype_soft,network,0.89,0.955,0.7375,100
prototype_soft,network,0.892,0.955,0.7375,100
prototype_soft,network,0.894,0.955,0.7375,100
prototype_soft,network,0.896,0.955,0.7375,100
prototype_soft,network,0.898,0.955,0.7375,100
prototype_soft,network,0.9,0.955,0.7375,100
prototype_soft,network,0.902,0.955,0.7375,100
prototype_soft,network,0.904,0.955,0.7375,100
prototype_soft,network,0.906,0.955,0.7375,100
prototype_soft,network,0.908,0.955,0.7375,100
prototype_soft,network,0.91,0.955,0.7375,100
prototype_soft,network,0.912,0.955,0.7375,100
prototype_soft,network,0.914,0.955,0.7375,100
prototype_soft,network,0.916,0.955,0.7375,100
prototype_soft,network,0.918,0.955,0.7375,100
prototype_soft,network,0.92,0.955,0.7375,100
prototype_soft,network,0.922,0.955,0.7375,100
prototype_soft,network,0.924,0.955,0.7375,100
prototype_soft,network,0.926,0.955,0.7375,100
prototype_soft,network,0.928,0.955,0.7375,100
prototype_soft,network,0.93,0.955,0.7375,100
prototype_soft,network,0.932,0.955,0.7375,100
prototype_soft,network,0.934,0.955,0.7375,100
prototype_soft,network,0.936,0.955,0.7375,100
prototype_soft,network,0.9380000000000001,0.955,0.7375,100
prototype_soft,network,0.9400000000000001,0.955,0.7375,100
prototype_soft,network,0.9420000000000001,0.955,0.7375,100
prototype_soft,network,0.9440000000000001,0.955,0.7375,100
prototype_soft,network,0.9460000000000001,0.955,0.7375,100
prototype_soft,network,0.9480000000000001,0.955,0.7375,100
prototype_soft,network,0.9500000000000001,0.955,0.7375,100
prototype_soft,network,0.9520000000000001,0.955,0.7375,100
prototype_soft,network,0.9540000000000001,0.955,0.7375,100
prototype_soft,network,0.9560000000000001,0.955,0.7375,100
prototype_soft,network,0.9580000000000001,0.955,0.7375,100
prototype_soft,network,0.96,0.955,0.7375,100
prototype_soft,network,0.962,0.955,0.7375,100
prototype_soft,network,0.964,0.955,0.7375,100
prototype_soft,network,0.966,0.955,0.7375,100
prototype_soft,network,0.968,0.955,0.7375,100
prototype_soft,network,0.97,0.955,0.7375,100
prototype_soft,network,0.972,0.955,0.7375,100
prototype_soft,network,0.974,0.955,0.7375,100
prototype_soft,network,0.976,0.955,0.7375,100
prototype_soft,network,0.978,0.955,0.7375,100
prototype_soft,network,0.98,0.955,0.7375,100
prototype_soft,network,0.982,0.955,0.7375,100
prototype_soft,network,0.984,0.955,0.7375,100
prototype_soft,network,0.986,0.955,0.7375,100
prototype_soft,network,0.988,0.955,0.7375,100
prototype_soft,network,0.99,0.955,0.7375,100
prototype_soft,network,0.992,0.955,0.7375,100
prototype_soft,network,0.994,0.955,0.7375,100
prototype_soft,network,0.996,0.955,0.7375,100
prototype_soft,network,0.998,0.955,0.7375,100
prototype_soft,network,1.0,1.0,0.7375,100
prototype_soft,frequency,0.0,0.42346938775510207,0.7244897959183674,98
prototype_soft,frequency,0.002,0.42369387755102034,0.7244897959183674,98
prototype_soft,frequency,0.004,0.42391836734693883,0.7244897959183674,98
prototype_soft,frequency,0.006,0.42414285714285715,0.7244897959183674,98
prototype_soft,frequency,0.008,0.4243673469387754,0.7244897959183674,98
prototype_soft,frequency,0.01,0.4245918367346939,0.7244897959183674,98
prototype_soft,frequency,0.012,0.4248163265306123,0.7244897959183674,98
prototype_soft,frequency,0.014,0.4250408163265305,0.7244897959183674,98
prototype_soft,frequency,0.016,0.42526530612244884,0.7244897959183674,98
prototype_soft,frequency,0.018000000000000002,0.42548979591836744,0.7244897959183674,98
prototype_soft,frequency,0.02,0.42571428571428566,0.7244897959183674,98
prototype_soft,frequency,0.022,0.425938775510204,0.7244897959183674,98
prototype_soft,frequency,0.024,0.42616326530612253,0.7244897959183674,98
prototype_soft,frequency,0.026000000000000002,0.42638775510204074,0.7244897959183674,98
prototype_soft,frequency,0.028,0.4266122448979591,0.7244897959183674,98
prototype_soft,frequency,0.03,0.4268367346938777,0.7244897959183674,98
prototype_soft,frequency,0.032,0.4270612244897959,0.7244897959183674,98
prototype_soft,frequency,0.034,0.4272857142857142,0.7244897959183674,98
prototype_soft,frequency,0.036000000000000004,0.42751020408163276,0.7244897959183674,98
prototype_soft,frequency,0.038,0.42773469387755103,0.7244897959183674,98
prototype_soft,frequency,0.04,0.4279591836734693,0.7244897959183674,98
prototype_soft,frequency,0.042,0.42818367346938785,0.7244897959183674,98
prototype_soft,frequency,0.044,0.4284081632653061,0.7244897959183674,98
prototype_soft,frequency,0.046,0.42863265306122444,0.7244897959183674,98
prototype_soft,frequency,0.048,0.4288571428571427,0.7244897959183674,98
prototype_soft,frequency,0.05,0.42908163265306126,0.7244897959183674,98
prototype_soft,frequency,0.052000000000000005,0.42930612244897953,0.7244897959183674,98
prototype_soft,frequency,0.054,0.4295306122448978,0.7244897959183674,98
prototype_soft,frequency,0.056,0.4297551020408164,0.7244897959183674,98
prototype_soft,frequency,0.058,0.4299795918367347,0.7244897959183674,98
prototype_soft,frequency,0.06,0.43020408163265295,0.7244897959183674,98
prototype_soft,frequency,0.062,0.43042857142857155,0.7244897959183674,98
prototype_soft,frequency,0.064,0.4306530612244898,0.7244897959183674,98
prototype_soft,frequency,0.066,0.4308775510204081,0.7244897959183674,98
prototype_soft,frequency,0.068,0.43110204081632664,0.7244897959183674,98
prototype_soft,frequency,0.07,0.4313265306122449,0.7244897959183674,98
prototype_soft,frequency,0.07200000000000001,0.43155102040816323,0.7244897959183674,98
prototype_soft,frequency,0.074,0.4317755102040818,0.7244897959183674,98
prototype_soft,frequency,0.076,0.43200000000000005,0.7244897959183674,98
prototype_soft,frequency,0.078,0.4322244897959183,0.7244897959183674,98
prototype_soft,frequency,0.08,0.4324489795918366,0.7244897959183674,98
prototype_soft,frequency,0.082,0.4326734693877552,0.7244897959183674,98
prototype_soft,frequency,0.084,0.43289795918367346,0.7244897959183674,98
prototype_soft,frequency,0.08600000000000001,0.43312244897959173,0.7244897959183674,98
prototype_soft,frequency,0.088,0.4333469387755102,0.7244897959183674,98
prototype_soft,frequency,0.09,0.4335714285714286,0.7244897959183674,98
prototype_soft,frequency,0.092,0.4337959183673468,0.7244897959183674,98
prototype_soft,frequency,0.094,0.43402040816326537,0.7244897959183674,98
prototype_soft,frequency,0.096,0.4342448979591837,0.7244897959183674,98
prototype_soft,frequency,0.098,0.4344693877551019,0.7244897959183674,98
prototype_soft,frequency,0.1,0.4346938775510205,0.7244897959183674,98
prototype_soft,frequency,0.10200000000000001,0.43491836734693884,0.7244897959183674,98
prototype_soft,frequency,0.10400000000000001,0.43514285714285705,0.7244897959183674,98
prototype_soft,frequency,0.106,0.4353673469387756,0.7244897959183674,98
prototype_soft,frequency,0.108,0.435591836734694,0.7244897959183674,98
prototype_soft,frequency,0.11,0.4358163265306122,0.7244897959183674,98
prototype_soft,frequency,0.112,0.4360408163265305,0.7244897959183674,98
prototype_soft,frequency,0.114,0.4362653061224491,0.7244897959183674,98
prototype_soft,frequency,0.116,0.4364897959183673,0.7244897959183674,98
prototype_soft,frequency,0.11800000000000001,0.43671428571428567,0.7244897959183674,98
prototype_soft,frequency,0.12,0.43693877551020416,0.7244897959183674,98
prototype_soft,frequency,0.122,0.43716326530612243,0.7244897959183674,98
prototype_soft,frequency,0.124,0.4373877551020407,0.7244897959183674,98
prototype_soft,frequency,0.126,0.4376122448979593,0.7244897959183674,98
prototype_soft,frequency,0.128,0.43783673469387757,0.7244897959183674,98
prototype_soft,frequency,0.13,0.43806122448979584,0.7244897959183674,98
prototype_soft,frequency,0.132,0.43828571428571433,0.7244897959183674,98
prototype_soft,frequency,0.134,0.4385102040816327,0.7244897959183674,98
prototype_soft,frequency,0.136,0.4387346938775509,0.7244897959183674,98
prototype_soft,frequency,0.138,0.4389591836734695,0.7244897959183674,98
prototype_soft,frequency,0.14,0.4391836734693878,0.7244897959183674,98
prototype_soft,frequency,0.14200000000000002,0.439408163265306,0.7244897959183674,98
prototype_soft,frequency,0.14400000000000002,0.4396326530612244,0.7244897959183674,98
prototype_soft,frequency,0.146,0.43985714285714295,0.7244897959183674,98
prototype_soft,frequency,0.148,0.44008163265306116,0.7244897959183674,98
prototype_soft,frequency,0.15,0.4403061224489795,0.7244897959183674,98
prototype_soft,frequency,0.152,0.4405306122448981,0.7244897959183674,98
prototype_soft,frequency,0.154,0.4407551020408163,0.7244897959183674,98
prototype_soft,frequency,0.156,0.44097959183673463,0.7244897959183674,98
prototype_soft,frequency,0.158,0.4412040816326532,0.7244897959183674,98
prototype_soft,frequency,0.16,0.4414285714285714,0.7244897959183674,98
prototype_soft,frequency,0.162,0.4416530612244898,0.7244897959183674,98
prototype_soft,frequency,0.164,0.44187755102040827,0.7244897959183674,98
prototype_soft,frequency,0.166,0.44210204081632654,0.7244897959183674,98
prototype_soft,frequency,0.168,0.4423265306122448,0.7244897959183674,98
prototype_soft,frequency,0.17,0.4425510204081634,0.7244897959183674,98
prototype_soft,frequency,0.17200000000000001,0.4427755102040817,0.7244897959183674,98
prototype_soft,frequency,0.17400000000000002,0.44299999999999995,0.7244897959183674,98
prototype_soft,frequency,0.176,0.4432244897959182,0.7244897959183674,98
prototype_soft,frequency,0.178,0.44344897959183677,0.7244897959183674,98
prototype_soft,frequency,0.18,0.4436734693877551,0.7244897959183674,98
prototype_soft,frequency,0.182,0.44389795918367336,0.7244897959183674,98
prototype_soft,frequency,0.184,0.4441224489795919,0.7244897959183674,98
prototype_soft,frequency,0.186,0.4443469387755102,0.7244897959183674,98
prototype_soft,frequency,0.188,0.44457142857142845,0.7244897959183674,98
prototype_soft,frequency,0.19,0.44479591836734705,0.7244897959183674,98
prototype_soft,frequency,0.192,0.4450204081632653,0.7244897959183674,98
prototype_soft,frequency,0.194,0.4452448979591836,0.7244897959183674,98
prototype_soft,frequency,0.196,0.4454693877551022,0.7244897959183674,98
prototype_soft,frequency,0.198,0.44569387755102047,0.7244897959183674,98
prototype_soft,frequency,0.2,0.44591836734693874,0.7244897959183674,98
prototype_soft,frequency,0.202,0.4461428571428573,0.7244897959183674,98
prototype_soft,frequency,0.20400000000000001,0.44636734693877556,0.7244897959183674,98
prototype_soft,frequency,0.20600000000000002,0.4465918367346939,0.7244897959183674,98
prototype_soft,frequency,0.20800000000000002,0.44681632653061215,0.7244897959183674,98
prototype_soft,frequency,0.21,0.4470408163265307,0.7244897959183674,98
prototype_soft,frequency,0.212,0.44726530612244897,0.7244897959183674,98
prototype_soft,frequency,0.214,0.44748979591836724,0.7244897959183674,98
prototype_soft,frequency,0.216,0.4477142857142858,0.7244897959183674,98
prototype_soft,frequency,0.218,0.4479387755102041,0.7244897959183674,98
prototype_soft,frequency,0.22,0.4481632653061223,0.7244897959183674,98
prototype_soft,frequency,0.222,0.4483877551020409,0.7244897959183674,98
prototype_soft,frequency,0.224,0.44861224489795926,0.7244897959183674,98
prototype_soft,frequency,0.226,0.44883673469387747,0.7244897959183674,98
prototype_soft,frequency,0.228,0.449061224489796,0.7244897959183674,98
prototype_soft,frequency,0.23,0.44928571428571434,0.7244897959183674,98
prototype_soft,frequency,0.232,0.44951020408163256,0.7244897959183674,98
prototype_soft,frequency,0.234,0.44973469387755116,0.7244897959183674,98
prototype_soft,frequency,0.23600000000000002,0.4499591836734695,0.7244897959183674,98
prototype_soft,frequency,0.23800000000000002,0.4501836734693877,0.7244897959183674,98
prototype_soft,frequency,0.24,0.4504081632653061,0.7244897959183674,98
prototype_soft,frequency,0.242,0.4506326530612246,0.7244897959183674,98
prototype_soft,frequency,0.244,0.45085714285714285,0.7244897959183674,98
prototype_soft,frequency,0.246,0.45108163265306117,0.7244897959183674,98
prototype_soft,frequency,0.248,0.45130612244897966,0.7244897959183674,98
prototype_soft,frequency,0.25,0.6607142857142857,0.7244897959183674,98
prototype_soft,frequency,0.252,0.6610204081632653,0.7244897959183674,98
prototype_soft,frequency,0.254,0.6613265306122449,0.7244897959183674,98
prototype_soft,frequency,0.256,0.6616326530612245,0.7244897959183674,98
prototype_soft,frequency,0.258,0.661938775510204,0.7244897959183674,98
prototype_soft,frequency,0.26,0.6622448979591837,0.7244897959183674,98
prototype_soft,frequency,0.262,0.6625510204081634,0.7244897959183674,98
prototype_soft,frequency,0.264,0.6628571428571427,0.7244897959183674,98
prototype_soft,frequency,0.266,0.6631632653061224,0.7244897959183674,98
prototype_soft,frequency,0.268,0.6634693877551021,0.7244897959183674,98
prototype_soft,frequency,0.27,0.6637755102040814,0.7244897959183674,98
prototype_soft,frequency,0.272,0.6640816326530611,0.7244897959183674,98
prototype_soft,frequency,0.274,0.664387755102041,0.7244897959183674,98
prototype_soft,frequency,0.276,0.6646938775510203,0.7244897959183674,98
prototype_soft,frequency,0.278,0.6649999999999999,0.7244897959183674,98
prototype_soft,frequency,0.28,0.6653061224489796,0.7244897959183674,98
prototype_soft,frequency,0.28200000000000003,0.6656122448979591,0.7244897959183674,98
prototype_soft,frequency,0.28400000000000003,0.6659183673469387,0.7244897959183674,98
prototype_soft,frequency,0.28600000000000003,0.6662244897959184,0.7244897959183674,98
prototype_soft,frequency,0.28800000000000003,0.6665306122448978,0.7244897959183674,98
prototype_soft,frequency,0.29,0.6668367346938775,0.7244897959183674,98
prototype_soft,frequency,0.292,0.6671428571428573,0.7244897959183674,98
prototype_soft,frequency,0.294,0.6674489795918367,0.7244897959183674,98
prototype_soft,frequency,0.296,0.6677551020408163,0.7244897959183674,98
prototype_soft,frequency,0.298,0.6680612244897959,0.7244897959183674,98
prototype_soft,frequency,0.3,0.6683673469387755,0.7244897959183674,98
prototype_soft,frequency,0.302,0.6686734693877551,0.7244897959183674,98
prototype_soft,frequency,0.304,0.6689795918367347,0.7244897959183674,98
prototype_soft,frequency,0.306,0.6692857142857144,0.7244897959183674,98
prototype_soft,frequency,0.308,0.6695918367346939,0.7244897959183674,98
prototype_soft,frequency,0.31,0.6698979591836736,0.7244897959183674,98
prototype_soft,frequency,0.312,0.6702040816326531,0.7244897959183674,98
prototype_soft,frequency,0.314,0.6705102040816328,0.7244897959183674,98
prototype_soft,frequency,0.316,0.6708163265306123,0.7244897959183674,98
prototype_soft,frequency,0.318,0.671122448979592,0.7244897959183674,98
prototype_soft,frequency,0.32,0.6714285714285716,0.7244897959183674,98
prototype_soft,frequency,0.322,0.6717346938775508,0.7244897959183674,98
prototype_soft,frequency,0.324,0.6720408163265308,0.7244897959183674,98
prototype_soft,frequency,0.326,0.6723469387755103,0.7244897959183674,98
prototype_soft,frequency,0.328,0.6726530612244896,0.7244897959183674,98
